"","Hash","C1.T7.H9_S2","C1.T8.H10_S2","C2.T8.H18_S2","C2.T9.H19_S2","C3.T6.H25_S2","C3.T7.H26_S2","CT1.T1.H28_S2","CT1.T2.H29_S2","CT1.T3.H30_S2","CT1.T4.H31_S2","CT1.T5.H32_S2","CT1.T6.H33_S2","CT1.T7.H34_S2","CT1.T8.H35_S2","CT2.T1.H36_S2","CT2.T4.H39_S2","CT2.T8.H43_S2"
"622","6fffe9e2669eb2657808a9e19c52f6993cfd4032",0,0,0,0,10,292,0,0,0,0,0,0,0,0,0,0,0
"623","7054de8103f01958abd3b9f926b00e67b401790f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0
"624","7058329838365cb375806f2cef16b428e1910d10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625","70c726656b0d6dd8600d9da4710d24935ad64c2c",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
"626","7129c619109fb49d48c81e5f8e0c0ada414b8af6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0
"627","7171b7d06f2220d0937ca447d56276f280db375e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628","71a1fc6a1d32067981da8803e63ffa00aba3dac7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
"629","71a990ba10031ad5497795f194362aa44a29dc8b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
"630","724d3952bf6a51919db1f73f97de0787b6799fc9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"631","725b82c641a0c709c2a030d4926341b8e34155cc",0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0
"632","729094573669a66caf90f8cd0762d7ce9ddf2872",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633","72a4f10d511377831e9d2ccd90b92d1bbe1eb9b1",0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0
"634","72d062446bb7ba8f9c7915f64384ee7d8b603d0c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"635","72df0fa00ea9a5f7f2478f9aed5e579b2aa57220",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"636","72f38b97475652d12fcd4a50a13f9529d8dd9a75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
"637","7310dcc0eabb15f0cde907e72f2aafb52096d131",0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0
"638","73449c8c0aeba092eabc1bf8973fa154528b9d09",0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0
"639","7379ee3db3a49b6c1915ba03d04b4c8789880545",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"640","738cbf045092b2881ffd700bbf9bc591d9714ac1",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"641","73bd7d5ad6cda9482d2f2531e0f296172e268d8b",0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0
"642","73d50beaf721e9f4e71ba9ca9ff0349384456bf0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"643","73fca4c0de338c49761d530c672388ca88af0ac9",0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
"644","744f878e57bdf0f957c3b8e1e4d120a93248c7e9",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"645","74a27db17c49c03c36fa8b5add9480cafde8c663",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"646","74a8946132f6f90782cd9b154b8a5103ad07b308",0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
"647","74b499078650335d6f86c14b17614f76b1854018",0,0,0,0,0,0,36,0,0,0,0,151,0,18,0,0,0
"648","74c4b8a13a89cf13bb9f1a2bae983b4442850fb9",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"649","74d8d88d668168164b37ecee5d5f966a32e5d39a",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650","74f9bdd8535b4c6fc6cb14fdc86019d1de069cb0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651","753a30cd9d9896b2077bd467b2c038875725f4cd",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"652","75965cfd68fe2b6eca9c39827e74fa224c0d9a80",0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
"653","75a3029c1b0f36c9d3a0c5d2115a98cf8e233ead",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"654","75f9c2e92b852fce1a93f2429b78efeac5cf0942",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"655","763212b079a2ca5e2e7f3b4695bbb8d4f8b123ab",0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0
"656","7643e51cfaae374eda796ab26d9378f31bb6bf9b",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"657","770242358a865e75a5a2d65deb860e56f0110c52",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"658","771b5b72163868a0301d409973a520d9d7e7f524",0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0
"659","7761526519fda29c5c9ac6663b370054e80b7263",0,0,31,6,0,0,0,0,0,0,0,0,45,36,0,53,0
"660","77869a877e848de57b3fa32f0d30715653e4a3e7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
"661","77b505c1792e9b0e6f231264ae4c5178f5645792",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"662","77c99fbeec352fd1c15297052886f37416a13416",0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0
"663","78128fe9ca23adcb99b2a2b31e23a654d8761fec",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"664","7850fcdb3ad9d82b0a3c400be734b3034211c322",0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0
"665","78527a2893c62cfa7192dd0d82720760dfe1e4be",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666","7858e672d538afedd3af80d1eb9bdf64f76c07b5",0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,0,0
"667","78be39f75868a12b46cde340728608e872846a84",0,18,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0
"668","78f54f41acba54d14189a57d673d19a7e9c4b936",42,0,503,229,0,0,324,0,0,0,39,0,0,1033,0,0,0
"669","7920476ca630364bb0ea2b707316127349747b7d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670","792ce1fbff337ddd58578c4a1034d35090619da6",0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
"671","7959a6bb828fb76188b2700d03a4e8ec3f4710d0",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"672","7985f72096da214d0c241c4227257055e45b6a41",0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0
"673","79945e3b03896c55e4bffaf684e998959fab4cd9",0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
"674","79b03ce30e2354b1eff2f2c7d4a7e4cba9577470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"675","7a3b0ab163f71cd361a339075d1c02d980330f37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"676","7a79ab0dba55afc4d65ed03af36282d67fa2e5a3",0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
"677","7ba239bd885dc9cfecffde0752e2c2194ae85f74",0,0,0,0,0,0,0,0,0,0,0,0,0,16,59,0,0
"678","7bc0b3013279cb1efe15599c983588cc93cc53f7",0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0
"679","7bd4d256cbcc430101a056ffc51ec0c968b30fd0",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"680","7bd843a8f256ab0c41046cb6d733bf745369f0f0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"681","7be28334d055124be793b40bd1fe7e395426e9b1",0,0,0,0,0,0,173,0,0,0,0,264,0,0,0,0,0
"682","7c16c95ee4628ca56bbc33cf5a20945f0d3cc4e5",0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"683","7c600f1621711192b37a1618ef4c507585d847dc",0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0
"684","7c754c662c8dff39e9ea284567b79a7fe0360c0f",0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685","7c9777646b9d308f5ac782e24a5baebd2c769b28",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"686","7cbdbc8607d0b11c36564a74f1fffe1071916eec",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
"687","7d37d84cb7271d4ad3608236e6b5d41cacae3abd",0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0
"688","7d97ea90193aa19e3e0882ca6a7b977c2d11a472",0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0
"689","7df189e993f359afe2e5bcaebc5218a2a5b5b64e",0,0,47,0,0,0,0,68,0,0,0,7,0,10,37,0,83
"690","7e1abef272376ae4c4d93b9663ed849009067cf1",0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0
"691","7e1f6c72efc56e5e86bb70e1bd93b4da6c0548ee",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"692","7e24d6f8f340bd8e4ff2f9fde98e784a4b2d56d0",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"693","7e3aaa40fa409238c68d3d99d0c76dd99c83fa8e",0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0
"694","7e41214b91f28191f8eeec10e841374c9cffeb31",0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"695","7e4133a8f8877c6d045db41c394789608cc33028",0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0
"696","7e67f8693f4923c5c084d749fc5b0e4274de9d62",381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"697","7e7e3c444e485b1ef8a2ba9be584a5691c6ef8e9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0
"698","7eaae0129ebe7d771cacea0c7c65aeebf428b4bb",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"699","7ed69f089c6a810c9434950899ffa09ad91e3f6d",1,0,52,0,188,0,0,0,0,0,0,0,0,0,0,0,0
"700","7f1af4ed2f486385d1aa6f65cb4594a745e4f19e",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"701","7f21e07b970bf5f03374551abec5ad38995f920c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"702","7f5ba8eeafe0fbcf5204f493635c56d47d0edacc",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"703","7f93c2356b7a75855bf23901a4a4946a09c74ed6",0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"704","7f9edb0bab7680d63d5a7cbb6f1d488d32953209",0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
"705","7fc4bc4ee42645be5acfb866472e4298bbbefff2",0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
"706","7ff932988c8cf70b893da6e40dc486074308c618",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"707","80694c40b57f96172850e39482c7c6badd775f9a",0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
"708","806c7ecf87d9f38ac6adf2efc0a74904dc9b1aa1",0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
"709","807e797e40d508af866197e0f282ce546f48d485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"710","8091fbfca03e0a21491fbf783b9c31d7efecbee4",0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0
"711","80c3e483e565edd2763fa0e91b23615fc85fb093",0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
"712","820a35b01911a2a4750880560da852792eddbbcb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"713","8221592f98de78c257ce7504572985ca132c0ae7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,0,0
"714","82421f091b4b48498ab59085935bd9d62aaad3ba",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"715","8255e71486ce986f7e39a6b859802bf11738d994",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"716","825e071a78d47622a0ed625e04705c98ef3c3ccd",0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
"717","825f592319cafc51f9eace9515b1ace0ac6797e0",0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0
"718","82c5a97e49f415a9b0d258681c6e35e36cce1edb",0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0
"719","830bac823005e96d85f6881aa0bd2c2b14a6b0ad",0,0,0,0,2186,4565,1908,0,0,145,92,1723,0,0,0,0,0
"720","837020b55b70e40635c33417f7572942ca7a7009",0,0,0,0,14,23,0,108,0,0,0,29,27,0,0,0,0
"721","837c12bc421636c51723e6ab2153941b5bd57aee",86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"722","8392dcebfd873cb30ba00144711e7b6b8c6ee38b",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"723","839a2058bdab34c3ee2d6ca431648061a348c2ac",0,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0
"724","83deab8868dba56d6b836d8f338b212b6f721ad1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"725","83ee5fca2fc967e45a2ef117fb440cd515924ac5",0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0
"726","842a2506f3fd4a072c55a891ee9086fec57ce362",0,0,30,0,0,0,0,0,0,0,29,0,0,0,0,0,0
"727","8448c4cb63086d593efe9ffcd3c2493d94efa525",0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
"728","8494ee5532b9624e8ef45570855c4c6fbef83f20",0,0,0,0,0,0,0,0,0,0,0,0,198,0,208,255,327
"729","84f21c3e0c26eb532e1a16d406d544301f25331f",0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0
"730","84f405ef363d6bfca89098bccecc6dc6e0032e53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"731","84fb4f8088deeada5e8fb67e472e9a4cca24bbbd",0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
"732","85077e08965d11e7bf3ed5bab4bfd42a4968aa89",0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0
"733","85220658e9aa43d5006756709b44deb7b27afbf9",0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"734","856adbbd6780d096aa923a18481a9884b70edf25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"735","8577eff0f563ec52315e009601f4f144ea2b9efe",0,0,84,0,68,0,0,0,0,0,0,0,0,0,0,0,0
"736","85c2cce0b81b547ebd05f5623ce7881e5a8db540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"737","8605a7dcc312f6e7a9da2abbea77d4d37a1c3adc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0
"738","8621efe7a8640bc1c6ee9a6853dc555b10b9601f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"739","865a619cad72bf5efac2dfc1e5fd5ad494d82f90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"740","866c8468ed1d87737e7f229ec9b4fee3b9d8302c",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"741","86a2a84f3e6a8500e7abc6d74a89cb6495f31937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"742","86c010f9722f085ff6a570bb6fb326dc510308e6",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"743","86e954b6b4640de2a532d0f2c9329b96891d511d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"744","86ef3f702dbf9caddb367cb63d369568761c6565",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"745","8773509ad65227c348f8d013034c6222baa849ac",0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
"746","8783e65a2bc76d90e29818e95ad5a66cb9629243",0,0,0,0,0,0,97,0,0,0,0,0,20,0,0,0,0
"747","880c2464b88044eb6d18bf8950e91af03b679587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0
"748","881be48d74201d75ab0715093d425662803cfa42",0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
"749","88a5665b471f33c939f4798266fb8bc6007e5082",0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0
"750","88ec3e9c2d7972bf5a06f6078b353d40fcf8d5f4",0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"751","894f73dc6883f29a838304fd218efdfaf12bd154",0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"752","895287893d328205e9b9f2cab768c786d7981636",98,0,0,0,0,0,82,124,0,0,52,0,0,0,0,0,0
"753","8954422ad842ee5f0b96ec21f45678932a41e5b5",112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754","897b5eae5c222a6e66fd187a7d657807dc9697cf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"755","8991c93a925353e81de426a9a833c428c404914a",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"756","89d968968c86402d054b55d23da365960ff8fbaf",0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,35,0
"757","89f0d2292e82b8094ae98e2ae728a52aecbbd599",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"758","8a071058b6df3535895bc88ecec3e97e8e3ef592",0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0
"759","8a0f626ac39dbf2bba4f983d8f13c759e59b0051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760","8a4c77cfe21f3e7e0981111c5fd7be9535d6bc18",0,0,0,0,0,0,0,0,0,40,112,0,0,0,2937,90,0
"761","8a5a6db141fd33ece52b802eaff69ac604a3917a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762","8a75edd511bb33a8328d0b48485291dd48e88343",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"763","8a7fcda4d4398b11a1ba89c141d62b5c8ac5e8e0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
"764","8b11a90f5d7b33d0fdd877ea1993a198365f2dff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
"765","8b6cd211cca76921396c7035fbb1f8983538c59c",0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
"766","8b6f0fe8abb603d82f85c42b056e61dc7a018b2b",0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0
"767","8b71244075a4088de8b180703aee18002fcc3d26",0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0
"768","8b92f741fb2034544d6df9a651477c8ee1da3eba",0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
"769","8c3242e23c5a01ce08f57d485a5fcd68d4077105",0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
"770","8cc4041c07402dd6e57a54d53a3c2432e132f0ae",0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771","8ce41d668308af9226f3ef6ebe166e1066b2fe03",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"772","8cee3e89dc3fbb515d9cd44be8145f9286c189f2",0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0
"773","8cee8e7f3c128fa8eb8d19fea275e7a3e9c31960",0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"774","8ceead2cf25e54cbea1981ea442e647e93c1a15e",0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
"775","8d0c3b6d9c7ffabcacae4179fdd216c7d9b0b2ff",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"776","8d4cc2e8c7f20ba7e2a4c6ee4457f0a6a9b98d45",0,0,0,0,236,0,56,207,0,0,0,744,19,0,0,0,0
"777","8d4e82bd7c97dd6d624c3385ac07b0c9bd824200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
"778","8d56c6fb13512ab2a77b469fff3e810dfd496f39",0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
"779","8d7910497fc4264643ff5014d86fc9b392e702d2",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"780","8dcb9a7d8e003a422d970c4c4c2bd24cb34159ba",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"781","8dfa7b327459d3205f8fd9454ae085b4ca135037",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"782","8e4f0c342a3c7e2361044a3ce23b70006a809f4e",0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0
"783","8ea591dfa408961fcd7a4eba98bf04a0df7789f6",0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0
"784","8ed568e00a793a9ed16c86da58d7d33d431ff2fc",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"785","8ed7fa9283c376f6787f063278819412ff729646",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786","8f00bd43b9cef841b113073b7bdea53114cd7384",25,0,36,12,0,0,0,0,0,0,0,3,9,284,152,0,5
"787","8f1ed97a0c5d307c90a67d0f46eed22b589512d7",0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
"788","8f342f473ae950165f2bddc7c2315ce38eb7f61d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"789","8f3499feb77919abd129f8af99ef54960abcfa5a",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"790","8fd01043a06503224f70a80465abb3a9e308f76a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"791","8fe65c4b77e40c187347858d6f2c08fa4df46e1e",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
"792","9074676e8fa3c975ffdcea05df274c536309c1e0",0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
"793","90a78bd8ee80b9bdb7bf3978418c260eeac329a7",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"794","90d60044c737e05dbc44e7838cad696137af8223",0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
"795","90e55f27b71a87af18e2ab9f75e6b1b232ee7d4e",0,0,0,0,0,0,27,171,66,0,0,0,0,0,0,0,0
"796","90fc8574cc7670988e8f34e49240ab5148282459",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"797","9139ff7a6a7c9fe3cce61169129742c22dbfb9a6",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"798","914275e6686877e25cfdb5df6c8a42744c44f9b0",2010,180,110,21,0,0,317,72,0,42,0,20,0,424,5045,0,796
"799","917ced099c60ba42ccf3355275d2cae37aa62f28",0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0
"800","918e824085aac79f22ef4b3b82bf3be8c49c5aab",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"801","91d91e83d0843a6d603713460ca031a989e96f31",0,0,0,0,0,0,0,1131,0,0,0,0,0,0,0,0,0
"802","91eb127d64a5ae1a673471a3b14fbb9b62fa9eb8",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"803","92438e8c3f062a3346c19e950334474a68624298",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"804","92771fad06c5bb778b5fe0333e0cb7b5cf5e6585",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"805","929371ba7bc4e9291b5d49829c93c66c67d836c3",79,0,0,0,1862,0,0,127,0,0,0,0,0,0,0,0,0
"806","93130e1f30a461ddc2dccecdcd11b3381c242001",0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"807","938c384ae59e9819b7455b0388a13928bd0f4369",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"808","93b0379a34ae059e09f29bdd6b69174ab10cf647",0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
"809","93f7e0126cb4fcd4707b09f7d08f988d3019035d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810","940d0e7d2813037c32f788775352809903f5e0b5",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"811","9445c7e7e7564c785149f8d38c240d49b63eb1fb",0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0
"812","956b7613ec811604eb7581640fac8d9154aa413f",0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0
"813","959ceb0774f260cd7acf822d23388708727e57f7",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"814","95c8b4c0422243b584cd543695fea5fecc594f55",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"815","95c90e3c1708c4db46054bce539287f0636252e8",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"816","961cd5ce154310c7fd54468560aca8d35041c8c7",0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817","96b0c12782bc61deb3c003cecaa108f2e2b30186",644,0,0,0,0,0,0,0,0,0,0,0,0,50,33,0,0
"818","96d47fcd19261c2c97eb1ae5ba3552e2c2bef6e6",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"819","970f49f535c4517456c29bda57f5b6b29f90c89c",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"820","971759bcaf44bdcd669c4043644616df989d5cba",0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"821","971d71ff274bf68463802e6c3ce1479a814b1f81",0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,42,0
"822","972638f75568b0c5d1b934cfbc351f92ca5e55e8",0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0
"823","977c05bd566fb6e862d82f7c6cce48ba8d19275a",0,0,0,0,34,0,0,11,0,0,0,0,0,0,0,0,0
"824","9786bdb6c3a307953936d3efd8c973c05c84d97c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0
"825","97c0a0b78a9051b6b2e2cff07831849027a24086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"826","97d5948bd4b4362b9bfcff8f47c1af49259ea0d2",141,0,1699,91,225,0,848,642,0,0,486,0,0,0,0,0,0
"827","97eba237b82c30ea20f6265eafa44e2dcba9c3da",0,0,188,0,0,0,0,210,0,0,476,0,0,0,0,0,0
"828","981af8e51df210ff4db2816ac3d212031049db75",0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
"829","982f4cee1f0be0d97914d692c3e4755b2022a77d",0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
"830","988c0b30697f2a30e6daf1c519fb4bceb55fd53a",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"831","98b9d1aa8fd72cecdf12cd901128d83169c72ef4",0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"832","98ea7e34bc167273cf2d5230a398f5dc03773e92",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"833","9906df621cff80de0f41bec87c5006fe74f73043",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"834","991143b4496e0bfebdf15742224fd362eca983d6",0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0
"835","9914f545f5a948a8fa1313830d14347c7957bca4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
