"","X","coord","sample","p2.5","p25","p50","n_reads","p75","p97.5","cycle_num","size","replicate"
"867",867,"seq_16_Calanoida.Metridia pacifica.6b976",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.2"
"868",868,"seq_16_Calanoida.Metridia pacifica.6b976",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.3"
"869",869,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.1"
"870",870,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.2"
"871",871,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.3"
"872",872,"seq_18_Calanoida.Calanus helgolandicus.78f54",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.1"
"873",873,"seq_18_Calanoida.Calanus helgolandicus.78f54",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.2"
"874",874,"seq_18_Calanoida.Calanus helgolandicus.78f54",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.3"
"875",875,"seq_19_Calanoida.Calanus helgolandicus.894f7",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.1"
"876",876,"seq_19_Calanoida.Calanus helgolandicus.894f7",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.2"
"877",877,"seq_19_Calanoida.Calanus helgolandicus.894f7",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.3"
"878",878,"seq_20_Calanoida.Metridia pacifica.97d59",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.1"
"879",879,"seq_20_Calanoida.Metridia pacifica.97d59",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.2"
"880",880,"seq_20_Calanoida.Metridia pacifica.97d59",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.3"
"881",881,"seq_21_Calanoida.Calanus.9b9f6",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.1"
"882",882,"seq_21_Calanoida.Calanus.9b9f6",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.3"
"883",883,"seq_22_Calanoida.Pleuromamma.a32d2",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.1"
"884",884,"seq_22_Calanoida.Pleuromamma.a32d2",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.2"
"885",885,"seq_22_Calanoida.Pleuromamma.a32d2",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.3"
"886",886,"seq_23_Calanoida.Metridia pacifica.b0c15",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.1"
"887",887,"seq_23_Calanoida.Metridia pacifica.b0c15",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.3"
"888",888,"seq_24_Calanoida..bb435",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.3"
"889",889,"seq_25_Calanoida..e01f9",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.1"
"890",890,"seq_25_Calanoida..e01f9",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.3"
"891",891,"seq_26_Calanoida.Metridia pacifica.e1993",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.1"
"892",892,"seq_26_Calanoida.Metridia pacifica.e1993",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.2"
"893",893,"seq_26_Calanoida.Metridia pacifica.e1993",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.3"
"894",894,"seq_27_Calanoida.Pleuromamma.fa735",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.1"
"895",895,"seq_27_Calanoida.Pleuromamma.fa735",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.2"
"896",896,"seq_27_Calanoida.Pleuromamma.fa735",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.3"
"897",897,"seq_28_Calanoida..ff62c",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.1"
"898",898,"seq_28_Calanoida..ff62c",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.2"
"899",899,"seq_28_Calanoida..ff62c",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T4.H31_S3.3"
"900",900,"seq_27_Calanoida.Pleuromamma.fa735",1,1.11135029468064e-05,0.00792335165917088,0.112609993891821,0.304946846843356,0.598927474406614,0.990498713807048,0,"1-2mm","predicted CT1.T4.H31_S3"
"901",901,"seq_10_Calanoida.Metridia pacifica.3a466",1,2.43250709494102e-06,0.00406154117113193,0.0501721879413835,0.214597316499684,0.328916406654252,0.978541072332511,0,"1-2mm","predicted CT1.T4.H31_S3"
"902",902,"seq_6_Euphausiacea..2f9a3",1,6.07367887958724e-10,1.06233347492508e-05,0.000760749855244062,0.121055441573419,0.0393793144155825,0.983568024829896,0,"1-2mm","predicted CT1.T4.H31_S3"
"903",903,"seq_22_Calanoida.Pleuromamma.a32d2",1,3.32109251958532e-06,0.00182091305204057,0.0142992480594895,0.0762016499460224,0.0738419315437885,0.566342668314488,0,"1-2mm","predicted CT1.T4.H31_S3"
"904",904,"seq_15_Calanoida..6950a",1,1.39876691683861e-07,0.000187909631188649,0.00341037736963697,0.0608223051032215,0.0366799127124227,0.578848915765517,0,"1-2mm","predicted CT1.T4.H31_S3"
"905",905,"seq_24_Calanoida..bb435",1,1.01746670353083e-08,1.86535394579883e-05,0.000524159737354692,0.0455344188606561,0.00970685365916935,0.577534083544899,0,"1-2mm","predicted CT1.T4.H31_S3"
"906",906,"seq_23_Calanoida.Metridia pacifica.b0c15",1,1.75192001999281e-08,2.82649131375795e-05,0.000716145641223113,0.0370545743910233,0.0107527287496222,0.422220018466217,0,"1-2mm","predicted CT1.T4.H31_S3"
"907",907,"seq_29_.NA.other",1,4.22861035077788e-10,2.53905486958605e-06,0.000122669618289005,0.0349036901169407,0.00387274197544466,0.475631416103695,0,"1-2mm","predicted CT1.T4.H31_S3"
"908",908,"seq_4_Calanoida.Eucalanus californicus.247f0",1,3.39207813079472e-11,5.10719702656798e-07,3.56426455930388e-05,0.0253849922736995,0.00153963262203829,0.351083760995207,0,"1-2mm","predicted CT1.T4.H31_S3"
"909",909,"seq_20_Calanoida.Metridia pacifica.97d59",1,1.05376265624615e-09,3.45895054806956e-06,0.000137955706023068,0.0197824015580185,0.00324164021958092,0.217904834951008,0,"1-2mm","predicted CT1.T4.H31_S3"
"910",910,"seq_3_Calanoida.Metridia pacifica.21ed1",1,2.16639986933858e-14,3.93848818065182e-09,1.06729149324641e-06,0.0172626973162573,0.000148761889862253,0.212293504555671,0,"1-2mm","predicted CT1.T4.H31_S3"
"911",911,"seq_19_Calanoida.Calanus helgolandicus.894f7",1,1.16958580233961e-09,1.1941284241142e-06,2.780723192822e-05,0.00969726560761858,0.000466752721621539,0.0736735441314841,0,"1-2mm","predicted CT1.T4.H31_S3"
"912",912,"seq_8_Calanoida.Metridia pacifica.3855b",1,1.72581480320074e-12,1.82572280546792e-08,1.33621525708952e-06,0.00520946955951829,5.9844953389033e-05,0.0353379096268767,0,"1-2mm","predicted CT1.T4.H31_S3"
"913",913,"seq_16_Calanoida.Metridia pacifica.6b976",1,2.64001523880816e-13,8.55609272377721e-09,1.01078279425639e-06,0.00482611346234338,7.84004638515e-05,0.0391745205988313,0,"1-2mm","predicted CT1.T4.H31_S3"
"914",914,"seq_12_Calanoida..5153f",1,2.6492081978165e-15,3.72988394594559e-10,7.97982684439057e-08,0.00449502709010213,1.10864842296035e-05,0.0183402823217003,0,"1-2mm","predicted CT1.T4.H31_S3"
"915",915,"seq_11_Calanoida.Calanus helgolandicus.50ae1",1,3.01072078748218e-18,2.01753094674234e-12,1.34820514502085e-09,0.00417575167187427,4.6353180241129e-07,0.00879011516875729,0,"1-2mm","predicted CT1.T4.H31_S3"
"916",916,"seq_2_Calanoida.Rhincalanus.1c13e",1,6.19244321938749e-24,2.4806432550383e-16,1.13676784157429e-12,0.00284910253459103,2.52669776435224e-09,0.00100252715682771,0,"1-2mm","predicted CT1.T4.H31_S3"
"917",917,"seq_14_Calanoida.Calanus.5c28f",1,3.51990415438663e-11,1.06325925354379e-07,3.82800607659519e-06,0.00173426764448178,9.49401120346405e-05,0.0153976702289171,0,"1-2mm","predicted CT1.T4.H31_S3"
"918",918,"seq_28_Calanoida..ff62c",1,8.84591506065165e-14,2.9836466822586e-09,3.09575558683684e-07,0.00169933626160656,2.30199928844759e-05,0.0102845522461447,0,"1-2mm","predicted CT1.T4.H31_S3"
"919",919,"seq_25_Calanoida..e01f9",1,6.58409984726359e-16,1.08174182228141e-10,3.02953487331454e-08,0.00140223058522409,4.6230659837978e-06,0.0088194254995524,0,"1-2mm","predicted CT1.T4.H31_S3"
"920",920,"seq_5_Calanoida.Metridia pacifica.2cfd4",1,3.9337502449009e-14,1.0325838606359e-09,1.03747858326373e-07,0.00129823247621595,7.95170672527234e-06,0.00636212683154528,0,"1-2mm","predicted CT1.T4.H31_S3"
"921",921,"seq_21_Calanoida.Calanus.9b9f6",1,4.4777025677698e-15,4.61577470564473e-10,7.51665714680694e-08,0.000968394083382815,7.79511662138177e-06,0.00696838408433075,0,"1-2mm","predicted CT1.T4.H31_S3"
"922",922,"seq_13_Calanoida..562a6",1,2.54760909298854e-14,7.73033308892361e-10,7.5884681991533e-08,0.000961206227012637,5.19616737792929e-06,0.00398956245097857,0,"1-2mm","predicted CT1.T4.H31_S3"
"923",923,"seq_18_Calanoida.Calanus helgolandicus.78f54",1,2.06968727825495e-15,7.35774602675225e-11,9.47817873319645e-09,0.000938781083255108,8.21967934370719e-07,0.00186355517728941,0,"1-2mm","predicted CT1.T4.H31_S3"
"924",924,"seq_1_Calanoida.Rhincalanus.1784e",1,6.42277647832787e-19,8.4295394092802e-13,4.62779222025813e-10,0.000736928687216027,1.66002987570198e-07,0.00168332127442429,0,"1-2mm","predicted CT1.T4.H31_S3"
"925",925,"seq_26_Calanoida.Metridia pacifica.e1993",1,1.80445785560992e-15,8.55545636137082e-11,1.18122722848759e-08,0.000512683675582706,1.18624695692557e-06,0.00198953489606076,0,"1-2mm","predicted CT1.T4.H31_S3"
"926",926,"seq_9_Euphausiacea..3907c",1,2.05293570823624e-22,3.4062730880129e-16,3.42539549770372e-13,0.000465599616226748,2.42537072495056e-10,1.72455542487824e-05,0,"1-2mm","predicted CT1.T4.H31_S3"
"927",927,"seq_7_Calanoida.Calanus helgolandicus.341d3",1,1.3358135986264e-18,6.00631438461901e-13,2.50279136340171e-10,0.00031886330957614,6.64017208177834e-08,0.000425890165054178,0,"1-2mm","predicted CT1.T4.H31_S3"
"928",928,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",1,2.08934082167782e-16,1.53233088252816e-11,3.3165941210273e-09,0.000164411941873409,4.07848153149452e-07,0.000706672544391826,0,"1-2mm","predicted CT1.T4.H31_S3"
"929",929,"seq_29_.NA.other",NA,NA,NA,NA,0.944135969664139,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"930",930,"seq_29_.NA.other",NA,NA,NA,NA,0.932074143594557,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"931",931,"seq_29_.NA.other",NA,NA,NA,NA,0.923483332257301,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"932",932,"seq_24_Calanoida..bb435",NA,NA,NA,NA,0.0220553730642891,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"933",933,"seq_24_Calanoida..bb435",NA,NA,NA,NA,0.0163879742613037,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"934",934,"seq_27_Calanoida.Pleuromamma.fa735",NA,NA,NA,NA,0.0160006025781738,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"935",935,"seq_22_Calanoida.Pleuromamma.a32d2",NA,NA,NA,NA,0.0140192397935242,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"936",936,"seq_22_Calanoida.Pleuromamma.a32d2",NA,NA,NA,NA,0.0112337788107689,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"937",937,"seq_27_Calanoida.Pleuromamma.fa735",NA,NA,NA,NA,0.0106446370530878,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"938",938,"seq_23_Calanoida.Metridia pacifica.b0c15",NA,NA,NA,NA,0.0105020767426346,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"939",939,"seq_22_Calanoida.Pleuromamma.a32d2",NA,NA,NA,NA,0.0104144095341278,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"940",940,"seq_24_Calanoida..bb435",NA,NA,NA,NA,0.0104008667388949,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"941",941,"seq_15_Calanoida..6950a",NA,NA,NA,NA,0.00915063350539653,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"942",942,"seq_27_Calanoida.Pleuromamma.fa735",NA,NA,NA,NA,0.0087400281557954,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"943",943,"seq_23_Calanoida.Metridia pacifica.b0c15",NA,NA,NA,NA,0.0069068255687974,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"944",944,"seq_10_Calanoida.Metridia pacifica.3a466",NA,NA,NA,NA,0.00655303763961521,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"945",945,"seq_23_Calanoida.Metridia pacifica.b0c15",NA,NA,NA,NA,0.00645236977944627,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"946",946,"seq_9_Euphausiacea..3907c",NA,NA,NA,NA,0.00578905459788667,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"947",947,"seq_10_Calanoida.Metridia pacifica.3a466",NA,NA,NA,NA,0.00536294691224269,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"948",948,"seq_15_Calanoida..6950a",NA,NA,NA,NA,0.00498374864572048,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"949",949,"seq_10_Calanoida.Metridia pacifica.3a466",NA,NA,NA,NA,0.00416471140309714,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"950",950,"seq_15_Calanoida..6950a",NA,NA,NA,NA,0.00350786579723244,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"951",951,"seq_20_Calanoida.Metridia pacifica.97d59",NA,NA,NA,NA,0.00334350070389489,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"952",952,"seq_9_Euphausiacea..3907c",NA,NA,NA,NA,0.0021397616468039,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"953",953,"seq_3_Calanoida.Metridia pacifica.21ed1",NA,NA,NA,NA,0.00186890574214518,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"954",954,"seq_20_Calanoida.Metridia pacifica.97d59",NA,NA,NA,NA,0.00184001549486733,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"955",955,"seq_20_Calanoida.Metridia pacifica.97d59",NA,NA,NA,NA,0.0016522210184182,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"956",956,"seq_4_Calanoida.Eucalanus californicus.247f0",NA,NA,NA,NA,0.00164632965330234,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"957",957,"seq_3_Calanoida.Metridia pacifica.21ed1",NA,NA,NA,NA,0.00154948673251985,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"958",958,"seq_28_Calanoida..ff62c",NA,NA,NA,NA,0.000968429207824908,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"959",959,"seq_28_Calanoida..ff62c",NA,NA,NA,NA,0.000731310942578548,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"960",960,"seq_4_Calanoida.Eucalanus californicus.247f0",NA,NA,NA,NA,0.000460455037919827,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"961",961,"seq_12_Calanoida..5153f",NA,NA,NA,NA,0.000408892332192739,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"962",962,"seq_12_Calanoida..5153f",NA,NA,NA,NA,0.000297941495124594,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"963",963,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,8.60825962511029e-05,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"964",964,"seq_19_Calanoida.Calanus helgolandicus.894f7",NA,NA,NA,NA,4.30412981255515e-05,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"965",965,"seq_1_Calanoida.Rhincalanus.1784e",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"966",966,"seq_1_Calanoida.Rhincalanus.1784e",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"967",967,"seq_1_Calanoida.Rhincalanus.1784e",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"968",968,"seq_2_Calanoida.Rhincalanus.1c13e",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"969",969,"seq_2_Calanoida.Rhincalanus.1c13e",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"970",970,"seq_2_Calanoida.Rhincalanus.1c13e",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"971",971,"seq_3_Calanoida.Metridia pacifica.21ed1",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"972",972,"seq_4_Calanoida.Eucalanus californicus.247f0",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"973",973,"seq_5_Calanoida.Metridia pacifica.2cfd4",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"974",974,"seq_5_Calanoida.Metridia pacifica.2cfd4",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"975",975,"seq_5_Calanoida.Metridia pacifica.2cfd4",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"976",976,"seq_6_Euphausiacea..2f9a3",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"977",977,"seq_6_Euphausiacea..2f9a3",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"978",978,"seq_6_Euphausiacea..2f9a3",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"979",979,"seq_7_Calanoida.Calanus helgolandicus.341d3",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"980",980,"seq_7_Calanoida.Calanus helgolandicus.341d3",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"981",981,"seq_7_Calanoida.Calanus helgolandicus.341d3",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"982",982,"seq_8_Calanoida.Metridia pacifica.3855b",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"983",983,"seq_8_Calanoida.Metridia pacifica.3855b",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"984",984,"seq_8_Calanoida.Metridia pacifica.3855b",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"985",985,"seq_9_Euphausiacea..3907c",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"986",986,"seq_11_Calanoida.Calanus helgolandicus.50ae1",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"987",987,"seq_11_Calanoida.Calanus helgolandicus.50ae1",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"988",988,"seq_11_Calanoida.Calanus helgolandicus.50ae1",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"989",989,"seq_12_Calanoida..5153f",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"990",990,"seq_13_Calanoida..562a6",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"991",991,"seq_13_Calanoida..562a6",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"992",992,"seq_13_Calanoida..562a6",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"993",993,"seq_14_Calanoida.Calanus.5c28f",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"994",994,"seq_14_Calanoida.Calanus.5c28f",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"995",995,"seq_14_Calanoida.Calanus.5c28f",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"996",996,"seq_16_Calanoida.Metridia pacifica.6b976",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"997",997,"seq_16_Calanoida.Metridia pacifica.6b976",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"998",998,"seq_16_Calanoida.Metridia pacifica.6b976",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"999",999,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"1000",1000,"seq_17_Calanoida.Calanus helgolandicus.6e6b2",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"1001",1001,"seq_18_Calanoida.Calanus helgolandicus.78f54",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"1002",1002,"seq_18_Calanoida.Calanus helgolandicus.78f54",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"1003",1003,"seq_18_Calanoida.Calanus helgolandicus.78f54",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"1004",1004,"seq_19_Calanoida.Calanus helgolandicus.894f7",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"1005",1005,"seq_19_Calanoida.Calanus helgolandicus.894f7",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"1006",1006,"seq_21_Calanoida.Calanus.9b9f6",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"1007",1007,"seq_21_Calanoida.Calanus.9b9f6",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"1008",1008,"seq_21_Calanoida.Calanus.9b9f6",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"1009",1009,"seq_25_Calanoida..e01f9",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"1010",1010,"seq_25_Calanoida..e01f9",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"1011",1011,"seq_25_Calanoida..e01f9",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"1012",1012,"seq_26_Calanoida.Metridia pacifica.e1993",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.1"
"1013",1013,"seq_26_Calanoida.Metridia pacifica.e1993",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.2"
"1014",1014,"seq_26_Calanoida.Metridia pacifica.e1993",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"1015",1015,"seq_28_Calanoida..ff62c",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","CT1.T5.H32_S3.3"
"1016",1016,"seq_27_Calanoida.Pleuromamma.fa735",1,7.87193556649031e-06,0.00844304832459493,0.151577468618467,0.343768849753686,0.719031022599991,0.996129672339722,0,"1-2mm","predicted CT1.T5.H32_S3"
"1017",1017,"seq_10_Calanoida.Metridia pacifica.3a466",1,8.27273391689808e-06,0.00395789353202907,0.0436820146274929,0.212954987084072,0.31269733608164,0.986037076670994,0,"1-2mm","predicted CT1.T5.H32_S3"
"1018",1018,"seq_22_Calanoida.Pleuromamma.a32d2",1,3.31526394760556e-05,0.00542757759441236,0.0377584178279481,0.134929314470062,0.167815522668536,0.780758966507833,0,"1-2mm","predicted CT1.T5.H32_S3"
"1019",1019,"seq_15_Calanoida..6950a",1,6.78997419822807e-07,0.000571995295105047,0.010129733909748,0.10539130385969,0.0927888515646051,0.804233452842026,0,"1-2mm","predicted CT1.T5.H32_S3"
"1020",1020,"seq_24_Calanoida..bb435",1,1.37931405469542e-09,6.28453763251249e-06,0.00025897915245195,0.0520561505867187,0.00715060588900493,0.692387537452225,0,"1-2mm","predicted CT1.T5.H32_S3"
"1021",1021,"seq_3_Calanoida.Metridia pacifica.21ed1",1,8.12883343430771e-14,2.01614575903131e-08,5.6623168133621e-06,0.0408730296143423,0.000762297299509181,0.66494677245057,0,"1-2mm","predicted CT1.T5.H32_S3"
"1022",1022,"seq_20_Calanoida.Metridia pacifica.97d59",1,1.01697157352194e-09,5.17769373021901e-06,0.000243408721837094,0.030012552946842,0.00585906074137892,0.375828619116409,0,"1-2mm","predicted CT1.T5.H32_S3"
"1023",1023,"seq_29_.NA.other",1,4.48663468023849e-12,8.16161898969763e-08,8.55026054847318e-06,0.0222182766186376,0.00056622239004612,0.298849264045854,0,"1-2mm","predicted CT1.T5.H32_S3"
"1024",1024,"seq_23_Calanoida.Metridia pacifica.b0c15",1,4.69621272426008e-09,7.59415444412928e-06,0.000211481489186434,0.0207810480612813,0.00365400362397832,0.237939346784151,0,"1-2mm","predicted CT1.T5.H32_S3"
"1025",1025,"seq_4_Calanoida.Eucalanus californicus.247f0",1,2.59015565601452e-13,1.18659930103099e-08,1.54568212729385e-06,0.0144010873878413,0.000136899095933331,0.144037124759951,0,"1-2mm","predicted CT1.T5.H32_S3"
"1026",1026,"seq_6_Euphausiacea..2f9a3",1,2.22663114386688e-14,1.42939620959189e-09,1.77534723351267e-07,0.0112061524489583,1.79601243279471e-05,0.0678421652025525,0,"1-2mm","predicted CT1.T5.H32_S3"
"1027",1027,"seq_12_Calanoida..5153f",1,1.61757104781517e-17,7.09128336684215e-12,3.31191652653454e-09,0.00348838996648133,1.02483228721793e-06,0.00778585040176179,0,"1-2mm","predicted CT1.T5.H32_S3"
"1028",1028,"seq_19_Calanoida.Calanus helgolandicus.894f7",1,2.38235123184185e-11,3.25645703557396e-08,9.24378285847534e-07,0.00201128169181741,2.03241945868114e-05,0.00641268310933076,0,"1-2mm","predicted CT1.T5.H32_S3"
