Hash,C1.T7.H9_S1,C1.T7.H9_S2,C1.T7.H9_S3,C1.T8.H10_S1,C1.T8.H10_S2,C1.T8.H10_S3,C2.T8.H18_S1,C2.T8.H18_S2,C2.T8.H18_S3,C2.T9.H19_S1,C2.T9.H19_S2,C2.T9.H19_S3,C3.T6.H25_S1,C3.T6.H25_S2,C3.T6.H25_S3,C3.T7.H26_S1,C3.T7.H26_S2,C3.T7.H26_S3,CT1.T1.H28_S1,CT1.T1.H28_S2,CT1.T1.H28_S3,CT1.T2.H29_S1,CT1.T2.H29_S2,CT1.T2.H29_S3,CT1.T3.H30_S1,CT1.T3.H30_S2,CT1.T3.H30_S3,CT1.T4.H31_S1,CT1.T4.H31_S2,CT1.T4.H31_S3,CT1.T5.H32_S1,CT1.T5.H32_S2,CT1.T5.H32_S3,CT1.T6.H33_S1,CT1.T6.H33_S2,CT1.T6.H33_S3,CT1.T7.H34_S1,CT1.T7.H34_S2,CT1.T7.H34_S3,CT1.T8.H35_S1,CT1.T8.H35_S2,CT1.T8.H35_S3,CT2.T1.H36_S1,CT2.T1.H36_S2,CT2.T1.H36_S3,CT2.T4.H39_S1,CT2.T4.H39_S2,CT2.T4.H39_S3,CT2.T8.H43_S1,CT2.T8.H43_S2,CT2.T8.H43_S3
c7b90b28374bb6b5493814ed6ea9bbc95a76178c,953,0,0,309,0,0,594,0,0,,0,0,158,0,,98,0,0,335,4,0,1260,0,0,2149,26,0,,0,0,387,0,0,315,0,0,531,0,0,44,0,0,0,0,0,0,0,0,378,0,0
c7cb9c2029ddb53b74ae580eaac50b3f2cf27c4b,69,0,0,31,0,0,0,0,0,,0,0,58,0,,214,0,0,6,0,0,173,0,0,330,0,0,,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca6a338620c11bc8b0d3957d29068f6c39c68b5b,134,101,114,0,306,28,0,185,0,,0,13,0,0,,0,0,0,0,0,30,0,0,0,0,0,0,,64,0,0,0,0,0,0,0,0,1629,293,0,396,56,0,241,70,0,1063,385,0,887,599
cd461f97fea3eb247657aaf6ea054a4ff990ac82,16,0,90,0,0,0,0,29,0,,0,0,0,0,,0,0,0,0,7,92,0,222,0,71,0,0,,0,0,0,12,81,0,0,0,0,14,0,0,218,69,0,0,118,208,0,0,0,0,35
cdffdeed24846ab0fa0610d9f5c119df862c22d2,42,6793,107,19,15,0,38,183,0,,0,0,3,0,,15,0,0,139,96,0,26,57,0,0,0,0,,9,0,73,120,8,13,11,0,2,0,0,36,51,0,19,650,546,8,0,0,22,9,0
cfc63cf67ac28d2e2b11f7a78d76692a39e99f92,96,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d25ee407a06ea4c40dfb7c3aebb71b2522ad9c55,60,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d397f6aeba5625229c1e0c143454aa0b669b5f99,16,0,0,0,0,0,0,0,0,,0,0,30,0,,0,0,0,94,0,0,29,27,0,0,0,0,,0,0,47,0,0,121,0,0,0,0,0,15,0,0,5,0,0,0,0,0,24,0,0
d6a7f93a5357adbce9373bd4b74f7ebc00494aec,646,19,0,112,0,0,116,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e01e1542e1ebf377fac3a35aef2edea1309c43e3,183,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ebaccffde6849cb6c317f6d2e476b5e202c7fadf,45,0,0,0,0,0,0,219,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,79,0,0,75,0,0,0,0,0,0,66,0,84,0
f736c21058cc8ce107275dac622fe3b316a557a2,553,821,346,172,1149,85,83,2041,0,,558,358,0,0,,0,0,0,21,269,50,10,0,0,0,0,0,,89,146,0,0,0,0,154,0,384,6790,597,238,3604,317,52,1767,1520,874,6827,4176,116,4499,3416
f8ea8faec83c1c92daba7db1529691b76a63cf92,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,7,0,0,21,0,0,42,0,0,,0,0,14,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,18,0,0
fdfbca663bad76a63584364cf94e9e22c71b2862,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe39a04ddd0818305ba03822f1b04cb8a0b67473,59,0,0,28,0,0,0,0,0,,0,0,375,0,,593,0,0,39,0,0,190,0,0,175,0,0,,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f76106f1e283822867de45fb377f1ee084fa5c7,0,172,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138ac4c57175eca19c26b7d43a34dbe1547b8f9,0,98,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270f06048327a491eff5f67657777542057e70db,0,9,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29ff75e84a65e44995ba5da9ea7815a78ca64a79,0,219,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,48
2d830c73c59d00458eb975ff2786a28e19e7778c,0,38,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ec2eab7d994894cff411bfe442d3503257729ee,0,62,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091983d47fb91f0230f48657e80d1e30d75bc4d,0,174,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3373a3044958b35af3cd565a19bce577eef3fa05,0,8,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420ce88f2d5c395dee273ad83ab58e415e821a8d,0,165,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315189e3f2ee3d0bb1cebfb42fc9dfdaf4e3799,0,4,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477af90a53bb0e8101f6e586b3db841f691179a8,0,124,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,13,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,41,0,0,0,0,0,0
4dbdc9b023c5d3ceda488650fbd338ef96f092d7,0,347,0,1785,62,0,2797,910,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,213,0,0,76,0,0,0,0,0,1551,30,0
51f618a2212eacd683bb7b4c80132e0bd38b58cf,0,69,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74d8d88d668168164b37ecee5d5f966a32e5d39a,0,12,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
837c12bc421636c51723e6ab2153941b5bd57aee,0,86,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8954422ad842ee5f0b96ec21f45678932a41e5b5,0,112,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a350a15502140f328d51f1ac7058bf856ebb6b75,0,11,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
a36e98eebfa90207d36839d27dd603eb103ad1b3,0,111,188,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6a2a9f4b7a190289535a32a1df4a2456a5384b1,0,10,0,0,0,0,0,0,0,,0,0,5,6,,8,0,4,0,0,0,0,0,0,9,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acf75ffb18c5fccd11f08b4b994b63465b7e1166,0,75,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,111,0,0,0,0,0,0,0,,0,0,7,0,0,6,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
b336e853117d4fb6ba6b424b87c405e699d3fd3e,0,173,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c21bbb2d7293c117c4a3cbf531f9b9655f5a5671,0,47,15,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,275,0,0,0
cb03419adaeec7a7834e0141e9a7eaf66ee2db7a,0,9,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf1c874aea5e323b6b74cff8288da6a9aa477d2c,0,8,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d087bfc38fdc865d5f7c40af12a5e35e9a99ea2d,0,6,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec6f94867cca481a5fe457d93b49b092720688b8,0,214,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ed69552a3bb0d8b0177dfd7c8c2d1147d350cc9,0,0,255,0,0,0,0,0,0,,0,0,0,0,,0,0,0,32,0,0,0,0,0,0,0,0,,0,81,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,208,0,0,0,0,0
263b164298a75a01d8a9b505ac4348c656de392f,0,0,23,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885839f4b72c349770741c1878014867992af4b,0,0,236,0,0,0,0,0,0,,0,688,0,0,,0,0,0,0,0,0,0,815,0,0,0,0,,0,0,0,478,0,0,0,0,0,122,45,0,0,99,0,0,0,0,0,0,0,0,1333
29ee18755c054f9968609bdc88b4cb036bbc18c4,0,0,116,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a09dce2a613895c4750ec9fe6e43825b2b3488c,0,0,108,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734ec9cae962b4d07989659a436f8c78218b6b5,0,0,24,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5af4686284996deb802652d298ae83778e40256f,0,0,5,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65c2c817aaef063ace8962b6d5563bce6811a072,0,0,112,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66a1c8244e99f62a1c8480049501161dbddd5c78,0,0,171,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6f81c04c1987206e0cfb5d97c8a3bb426af9600e,0,0,83,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6f93c18e5a5ef94bb08099b6f6505f5082ebe2cd,0,0,140,0,120,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,11,0,0,0,224,0,0,171,0,0,877,268,0,119,0,0,0,0
7c9327c77399043fa78be59964190f9acd8ecc63,0,0,175,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85e2e3fca8912b892bc76e496d7bb879fffdb16f,0,0,92,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9099c667257da5b34f8afb3b01c4418dd753a116,0,0,12,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a3aa48eda958305314ca2ae91a164da875f8cff8,0,0,72,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,91,0,0,0,0,0,0,0,,0,304,0,0,0,0,0,0,0,0,0,89,0,0,0,128,251,1928,0,0,0,0,0
a8e6604baa7ca0f8c1fccb858e7de4b1a40b3f98,0,0,2,4,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,11,0,0,0
abe60dc4f328e42645e8b5de62890609258de7a7,0,0,51,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,117,0,0,0,848,0,0,0,0,98,0,0,181,0
b15a9e1904393baa9438ab9bbd3a890078979eeb,0,0,164,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2cd732b1b8f127a888e9ab5dc38f36e4465aded,0,0,4,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b37e3b9daa45e1a30a993dbde4d4ff2543572298,0,0,662,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
c26eb4319e0b626b7f00098a2ac313582d78e893,0,0,46,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccd747b754ebb10643c2e7bc04610ba228bdbd2e,0,0,198,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db786c4928caae69dbc828e61e6e155e3ac8f579,0,0,89,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc6fd56e3a5e624e5fb8c5352fc980230a43baa7,0,0,88,0,0,0,0,78,0,,0,7214,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,777,113,0,0,0,0,155,133,0,0,0,0,0,0,66,0,0,0,0,0
e07e8d71a4dde5c696c67e8e09be6a3d39492e6e,0,0,893,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe2c97a1043d00c6f439246c609f21f5739178f4,0,0,1098,0,0,0,0,125,0,,0,0,0,9,,0,0,0,0,419,291,120,32,260,0,0,0,,0,0,11,0,528,0,0,0,0,0,0,0,0,119,0,0,60,0,0,0,0,0,56
cbb3b426b7e7791f955505edad462c4074f40c4d,0,0,0,3,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302c40a3cba803fa64cc5939b562a7a5700bbbc,0,0,0,0,63,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511209aba9d1c3ed9a7b879f82aaeed2290bf5b,0,0,0,0,188,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33,0,0,19,0,0,0,0,0,0,156,0,0,0,0
3c45dc285364fe919ca1bb543306710964fe1eb2,0,0,0,0,44,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0
3daf540fe17fb08961809e362c343a34876e5ef7,0,0,0,0,12,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420fd9cad64f551de9a134b95909ea31d66bc864,0,0,0,0,295,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4956c27b442b6765e54667373f4ff3352ca0cc1c,0,0,0,0,66,15,0,36,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,339,472
8cc4041c07402dd6e57a54d53a3c2432e132f0ae,0,0,0,0,82,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98b9d1aa8fd72cecdf12cd901128d83169c72ef4,0,0,0,0,73,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0
9ad71fbd9d4f9aed822a156aed11227268a86712,0,0,0,0,3,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bed1b40ff790b44d4957aee96876422336c8a3f7,0,0,0,0,50,9,0,107,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,70,55
ce18b0b94dab6d174fe316b2bf2335b1e9d6419f,0,0,0,0,78,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d9c67ae09d8130727c4c6e7fc5fc8cfc17153668,0,0,0,0,38,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe3429ca888e60c5ddc1614d4171e0c96300a655,0,0,0,0,1,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57005a777156822813323fb1ad812d5fee0c64f4,0,0,0,0,0,0,26,0,0,,0,0,46,0,,0,0,0,0,0,0,44,0,0,33,0,0,,0,0,170,0,0,115,0,0,0,0,0,0,0,0,25,0,0,0,0,0,46,0,0
625707553b70864cca54ad03fc3a16472dc922ac,0,0,0,0,0,0,12,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,305,0,0,101,0,0,185,0,0,0,0,0,0,0,0,848,337,0,0,0,0,26,0
92701d7075651b7c2fec8392930cd53caf0be051,0,0,0,0,0,0,2,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac7542420f14af414d7f34ddf18e775660b7570e,0,0,0,0,0,0,27,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba2bdbe2274898073bb769f3d7a30caa6ba015d2,0,0,0,0,0,0,47,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca9b934276bc0cd68dc3b9e087f3f57c50d1be6e,0,0,0,0,0,0,4,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f756189737391fa69f17b84f3b9ce4f53feaeab,0,0,0,0,0,0,0,47,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818e24c6b2b3f32086b1a3185fb0b1f921a18c2,0,0,0,0,0,0,0,391,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,115,0,0,411,201,0,465,0
2eb0f5e42e86b60badd1cd831d053339ceeaf8f8,0,0,0,0,0,0,0,75,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ae55dca90a0d562c35a82e1780ac82a6ee34634,0,0,0,0,0,0,0,189,0,,0,0,0,0,,104,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510aefb635594f1a34c24e692035a8adcada0347,0,0,0,0,0,0,0,42,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513e6e6e21134f49f67315fad5db9f7dbedde6eb,0,0,0,0,0,0,0,1117,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6234ddd87d06007aa56aa67a5a4a719eb9e0c4d6,0,0,0,0,0,0,0,31,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68714bd4d91f5d800bb81a5f47e9e6f02384257b,0,0,0,0,0,0,0,78,0,,0,0,786,0,,4561,4,77,605,0,7,7865,4,0,11944,0,0,,5,5,3998,0,4,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699998b228e39009dc3427070b6bafcf3fb8c664,0,0,0,0,0,0,0,103,0,,0,381,0,0,,0,917,0,0,0,0,0,0,0,0,0,0,,0,0,0,726,197,0,67,0,0,0,0,0,0,32,0,0,0,82,342,0,0,0,0
6e1ebcf297164ca4ef31fdf394995283553a960e,0,0,0,0,0,0,0,19,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725b82c641a0c709c2a030d4926341b8e34155cc,0,0,0,0,0,0,0,3,0,,0,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7858e672d538afedd3af80d1eb9bdf64f76c07b5,0,0,0,0,0,0,0,83,0,,0,197,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,850,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
7d97ea90193aa19e3e0882ca6a7b977c2d11a472,0,0,0,0,0,0,0,13,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85220658e9aa43d5006756709b44deb7b27afbf9,0,0,0,0,0,0,0,39,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8cee8e7f3c128fa8eb8d19fea275e7a3e9c31960,0,0,0,0,0,0,0,78,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93130e1f30a461ddc2dccecdcd11b3381c242001,0,0,0,0,0,0,0,108,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b83b33b0f1e9c8018e6f2f4cab1c7d2934c65d5,0,0,0,0,0,0,0,10,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bf8f3bfe8fb8e23135280e64efe4cc3cc315b30c,0,0,0,0,0,0,0,643,46,,0,2970,0,0,,459,0,0,0,0,0,0,0,0,0,0,0,,0,0,43,2171,170,0,0,0,0,130,80,0,180,0,0,360,620,0,0,681,0,0,0
