,Hash,20C_AllPool.1,20C_AllPool.2,20C_AllPool.3,20C_Pooled-A1-A3.1,20C_Pooled-A1-A3.2,20C_Pooled-A1-A3.3,20C_Pooled-B3-B5.1,20C_Pooled-B3-B5.2,20C_Pooled-B3-B5.3,20C_Pooled-C5-C7.1,20C_Pooled-C5-C7.2,20C_Pooled-C5-C7.3,24C_AllPool.1,24C_AllPool.2,24C_AllPool.3,24C_Pooled-A1-A3.1,24C_Pooled-A1-A3.2,24C_Pooled-A1-A3.3,24C_Pooled-B3-B5.1,24C_Pooled-B3-B5.2,24C_Pooled-B3-B5.3,24C_Pooled-C5-C7.1,24C_Pooled-C5-C7.2,24C_Pooled-C5-C7.3,28C_AllPool.1,28C_AllPool.2,28C_AllPool.3,28C_Pooled-A1-A3.1,28C_Pooled-A1-A3.2,28C_Pooled-B3-B5.1,28C_Pooled-B3-B5.2,28C_Pooled-B3-B5.3,28C_Pooled-C5-C7.1,28C_Pooled-C5-C7.2,28C_Pooled-C5-C7.3,C1-T7-H9_S1.3,C1-T7-H9_S2.3,C1-T7-H9_S3.3,C1-T8-H10_S1.3,C1-T8-H10_S3.3,C2-T8-H18_S1.3,C2-T8-H18_S2.3,C2-T8-H18_S3.3,C2-T9-H19_S2.3,C2-T9-H19_S3.3,C3-T6-H25_S1.3,C3-T6-H25_S2.3,C3-T7-H26_S1.3,C3-T7-H26_S2.3,C3-T7-H26_S3.3,CT1-T1-H28_S1.3,CT1-T1-H28_S2.3,CT1-T1-H28_S3.3,CT1-T2-H29_S1.3,CT1-T2-H29_S2.3,CT1-T3-H30_S1.3,CT1-T4-H31_S1.3,CT1-T4-H31_S2.3,CT1-T4-H31_S3.3,CT1-T5-H32_S1.3,CT1-T5-H32_S2.3,CT1-T5-H32_S3.3,CT1-T6-H33_S1.3,CT1-T6-H33_S3.3,CT1-T7-H34_S1.3,CT1-T7-H34_S2.3,CT1-T7-H34_S3.3,CT1-T8-H35_S1.3,CT1-T8-H35_S2.4,CT2-T1-H36_S1.3,CT2-T1-H36_S3.3,CT2-T4-H39_S2.3,CT2-T4-H39_S3.3,CT2-T8-H43_S1.3,CT2-T8-H43_S2.3,CT2-T8-H43_S3.3
193,4e2ebc14fa946d9cd6abf9cee722a6d797ce569c,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,4ec8d9d384e15fa5a353b5d1cd769ee07c655c54,52,0,0,0,32,63,0,0,0,0,0,42,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,4eea7d2de41298fd8683ab2ceb98a5d47084f700,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,4f29cb1197779a62c4abc49b280b4281ed95cfaa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,4fa67c9310e6840610bae14c471bf22d5f9148bb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,500325dc6093b7271f3414163599232a0af8bc31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,50ae18a387ee0c27a601b2de29233b88891665e2,29474,24291,20157,4613,4217,6233,1617,1045,1273,25431,56785,25413,10396,12520,12766,3205,1791,1225,900,596,537,40503,23335,28549,6834,8401,7270,314,442,89,131,243,17532,19811,13350,1628,19,81,46,0,547,780,0,1493,1479,0,0,45,0,0,28,168,1080,0,0,0,398,0,0,134,39,0,70,0,1936,15724,7969,8992,13411,313,400,14051,23842,65,996,12421
200,5153fd153d032ca08987dc412a9c67b6794b21bf,594,531,369,447,419,602,266,170,200,249,579,324,195,201,216,439,205,136,194,170,134,292,164,260,93,72,86,29,43,37,48,108,44,77,35,128,0,0,0,0,0,140,3164,0,2095,0,0,0,0,0,0,37,28,0,0,0,0,0,0,90,50,0,0,0,0,0,0,773,0,0,20,46,451,0,0,132
201,51963edd6efabcf3a8e4d455b09511c99eef771b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,51cd5c10be599c712eeb5a437962c8e7ed24a4b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,536db319e08fd702e5d4f1348058fcd9f232b7de,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,34,38,23,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,53853cebb65b69f66ea8c8b149be17aec54d5aba,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,53b94d1caacb42728d862d6dcefc983e7d391e87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,54f1c7cd51f70deda03b7352db928634e3fdcfd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,550b190da518822a482872e3f3cae86f2cddda1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
208,5515f89773b2ea3145f860036e013c49c7f2b985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,551bbf16b9a62487ae8be3c69727735bbc1655f6,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,104,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,5548f5906a4522e2196d674ad3826fb4fc8430b8,135,112,85,409,292,475,395,218,0,0,41,0,65,105,84,501,271,230,524,400,404,0,0,0,62,0,76,139,231,302,251,509,0,0,0,0,154,292,0,0,98,455,0,0,0,0,60,164,0,0,261,756,26,260,658,40,0,0,0,167,338,0,0,0,0,0,0,275,0,0,61,0,0,0,0,0
211,559a3ac6504f8b6829de78fb69ce202b3cb3938d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,55e1d1482467a1d4dbc4eafc83db79bab040fea2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,562a6c89616b1cf51f15caa15b0e5a565dfe0427,224,172,173,89,99,103,88,55,0,94,195,130,150,135,175,103,65,50,89,81,72,218,125,154,70,64,124,0,39,43,45,86,62,66,0,56,0,160,0,0,0,157,44,122,0,0,0,49,0,0,0,60,164,14,0,38,0,0,0,84,0,0,0,0,0,0,0,106,0,0,10,74,158,0,0,52
214,56d1d9eede1e7c1d6d32e4297d8d173d05e6ceb5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,56db9b8934558866af0f1f1eaf48a1122b20eb51,25,16,18,8,13,10,139,72,43,0,8,0,8,5,14,0,0,0,159,135,108,0,0,0,0,0,12,0,0,21,49,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,145,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
216,56f29a393a4913ffc265a171a154830a6e770009,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,5700acf5932fc78326019db74be5b0cda8cd6a7c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,57032ed98d1880faa541a6164b1166c24a0b0150,12,20,10,28,24,19,36,16,0,0,0,0,7,23,16,37,0,0,0,32,0,0,0,14,0,19,20,0,34,0,19,0,0,0,0,25,0,0,0,0,0,69,0,0,0,0,0,9,0,0,0,0,0,0,43,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
219,5746f43063ff1ae03ed18e54fec36f56f3bba3ef,68,67,73,0,0,26,0,0,0,115,187,117,48,112,43,0,0,0,0,0,0,244,157,133,0,0,81,0,0,0,0,0,121,80,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,5790380be5e34050a717e6fa1b3baf78f517f614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,115,0,0,0
221,579ade34f287c23e677848a5176eee4fe7cb3bda,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,58aec46ab4910cf08bbfda67e8aa7321828ce906,162,148,141,60,38,65,20,0,0,100,226,134,126,148,146,55,49,35,32,23,16,216,162,140,84,112,122,0,0,22,0,29,107,150,91,54,0,62,0,0,0,79,0,108,0,0,0,0,0,0,0,34,93,0,0,0,0,0,0,17,16,0,0,0,0,43,0,60,223,0,0,139,238,0,0,103
223,59301a3deeeb46854bb72901fea21a6f8430a4d7,0,58,0,0,0,0,0,0,0,0,67,0,0,64,70,32,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,597fc2e1caef99679d147f60c9236b1e3561b7dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,5a308eef1a520210dcb1c9aa402ec2c91b4d4b43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,5a3d1b28b1ddffe069521da4a7609a102688d627,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,774,847,525,0,0,0,0,0,0,0,0,474,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,5adb83462a6665a3afeaeec2808f1d1a5a668032,0,0,0,35,0,44,0,0,0,0,0,0,0,0,0,56,28,0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,5af0baa1d17864f658bb3ddc9c133aa1c25a7803,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,5affba04836e6670a662f130073a786eb41ce109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,5bdbb39c24fb400162c20bf15ed51a729ba9aa13,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,5bed824b32b484e7e3b783c154b19bd28e749adb,144,137,190,0,0,86,0,0,0,93,152,82,130,142,81,78,0,0,0,0,0,136,108,105,103,0,89,0,0,0,0,0,53,68,38,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
232,5c28fb044703f8d7dc9a17c20a178f0e34feb322,4192,3856,3915,3335,2705,4202,1065,629,167,1453,3305,1259,2841,3648,3624,4626,2780,2444,1233,966,883,2934,1699,1975,2827,3521,2836,1391,2077,729,680,1235,1557,1716,1311,1448,521,244,354,0,2146,2157,0,317,0,0,0,246,0,0,686,1456,320,120,0,0,300,0,0,547,255,0,171,0,2016,0,0,1219,488,560,1166,0,0,724,0,0
233,5c8ad94781a3e58614f1bada8d5faa13dd04610d,26,39,27,32,22,0,31,20,0,0,0,0,0,30,0,36,25,43,67,36,38,0,0,0,49,59,0,0,0,74,37,70,0,0,0,43,0,0,0,0,0,85,0,0,4,0,0,33,0,0,0,0,0,0,56,0,0,0,0,25,150,0,0,0,61,0,0,38,0,0,50,0,0,0,0,0
234,5cd0a7826db21096eca109fea33950f4229dbb91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,5d5643f3d711172d844f006a0cc1f132a73796e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,5d9ee140b17e218e06fffae434d6dad14ebb91db,194,192,170,763,462,996,490,428,38,19,34,22,127,130,162,1168,832,617,524,531,441,37,28,26,100,98,170,339,443,403,395,579,0,0,0,850,0,0,123,0,907,211,0,0,0,109,0,402,0,0,120,0,8,149,0,109,361,0,0,875,0,0,374,0,158,0,0,82,0,248,0,0,0,119,0,0
237,5de8320dd52839006fa55b8e9e94758699aab65f,49,0,0,0,31,0,67,59,0,0,0,0,14,0,0,75,34,0,51,56,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,200,0,99,0,0,0,0,0,0,2407,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,5e0cea0564f2239e701a83f8d008e5bee615a13b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,5e14eb69f3ded47e81cbde8662320eb91d4db274,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,47,0,0,0,0,0,30,0,0,0,0,0,36,0,0,86,0,0,72,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
240,5e47bf7fcc4700242960dbe400b9d94ecf1b4c56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,5e814ed55f802ac267b60cd8c6e8ded8ce1bc447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,5e94b8bf82d6125f62c5e0b5104f7d9333cd2301,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,5eb4964f39d7646d3f23200215f56a18b69ea8c6,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,5ec16e56a6e6e0a086229f2ad1ad71ade8bc6722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,5edc6c7b956f95d7856817804db1569a3f8733ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,6047bd0ab1009e1a63ca5f303ce7a113f4066fea,0,0,0,32,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
247,6087147783ef73164e4ad54ec06a5448f49763ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,61033d66eb8e91c4728a8f8104e86ca9ca4f49c0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,290,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,611cf592af6f5af477847f27617455375e548295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,6128b6c881feab87b5671a7e31808e5753c42494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
251,61a3e924a52e417c287cc89460e8247b3414aa3f,0,0,0,0,0,0,1632,0,0,0,0,0,0,0,0,0,0,0,1997,1939,0,0,0,0,0,0,0,0,0,1093,0,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4542,0,0,0,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,61adaafd44d610439b6faaf5eae8136648f8007f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,61ae06b72580a5c1aa144817e89a47c79a599064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,62f222063e502c9831e408bbfde4c17365dcf671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,6301a656e81f53115398523b2deb00a182de59b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,633c4c6c2c7442a6c9d472128ab92aa007269e8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
257,63b1c50987cb6d9a7547413ed436f25c42ec7b94,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,641b7707a5bb812c533f935ddba0c30c9397b077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,651fe61ffdad8f983e66a45bde65a131c0fef07f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
260,65cce1aeec3a8d71a77ae7033fb80f5c17825d96,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,236,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,6615932a8e8a16e7b29a4116d95492c4edf5a1bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,6621539b064a26f2a99c19d932d25cf09f28734b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
