Sample_name,Locus,Hash,nReads
CT1-T1-H28_S2.2,Leray,d867aae333a0d5639ea3dd6636da8bad96e8ecc6,43
CT1-T1-H28_S2.2,Leray,62cbfae55955ed065a335d86f851c0666ef8f436,38
CT1-T1-H28_S2.2,Leray,c1eb4696ff48e88b0f85f960b37292932f606e07,21
CT1-T1-H28_S2.2,Leray,47ed7fc2a745ccbfd0d33c245e47ca4d7994a0e1,27
CT1-T1-H28_S2.2,Leray,8d56c6fb13512ab2a77b469fff3e810dfd496f39,22
CT1-T1-H28_S2.2,Leray,4e1b4d208ed487bd98ef7798d68eabf72748ab5a,34
CT1-T1-H28_S2.2,Leray,c5b85b65886e86cb09bb8966b3043dbc4a83ca5a,34
CT1-T1-H28_S2.2,Leray,51c23e438a6ba9470d39bacda8de6ee74f732860,18
CT1-T1-H28_S2.2,Leray,a2b51683959d22b49f94d01a772efff97a81a8da,13
CT1-T1-H28_S2.2,Leray,f40453b90e9aef99a029ca83726434c386cccf18,7
CT1-T1-H28_S2.2,Leray,7fc4bc4ee42645be5acfb866472e4298bbbefff2,30
CT1-T1-H28_S2.2,Leray,93b0379a34ae059e09f29bdd6b69174ab10cf647,12
CT1-T1-H28_S2.2,Leray,4cfdf4574c261a8f9e884fa3b5d728bd8bda0e67,13
CT1-T1-H28_S2.2,Leray,e3f170ad356cf0080eed53d5857af8ccb2c80c75,3
CT1-T1-H28_S2.2,Leray,b0886f5519d276c66b4b15af4d367879b60e8820,26
CT1-T1-H28_S2.2,Leray,da0ab68bbd8926490cbf1de307ba4bc5b4e0a542,20
CT1-T1-H28_S2.2,Leray,84fb4f8088deeada5e8fb67e472e9a4cca24bbbd,22
CT1-T1-H28_S2.2,Leray,6b6fc4cf068a344625f8087f0a2a895cae1e9145,21
CT1-T1-H28_S2.2,Leray,f598c90f7bbcc43def2d84f71985dfb98c4a09dc,21
CT1-T1-H28_S2.2,Leray,2cb9de3028c0e175cc71bffdb035f28c4026e419,20
CT1-T1-H28_S2.2,Leray,27c97bc2f95f519e66e5e79a7a72b1b4a29ba542,18
CT1-T1-H28_S2.2,Leray,3519554e76c8a3bfe0a04d2efe4efbf553122fe7,6
CT1-T1-H28_S2.2,Leray,63458578491c1b9cd23c8063281ec5658b8d26f0,17
CT1-T1-H28_S2.2,Leray,2a8ba30b4c2666c8a018f156560b623c4a828b3d,17
CT1-T1-H28_S2.2,Leray,5465074b5832b1855041a3ca5eadad2d99f12a5a,16
CT1-T1-H28_S2.2,Leray,1455e0bca8ae9df317b44f49414f6feb807c710f,16
CT1-T1-H28_S2.2,Leray,a960178b9e4035b813caaa76ade3be5b79cfd29a,15
CT1-T1-H28_S2.2,Leray,62470302bf4a46aaf8ee6ca2c19f5fd24667a99d,15
CT1-T1-H28_S2.2,Leray,b070d2d4f840361443f99b9e553f23d7266417ef,15
CT1-T1-H28_S2.2,Leray,18b79c89d6958210e35fe3417bda570dfb6b6366,15
CT1-T1-H28_S2.2,Leray,3899161619fac8dbe36a6bc60f81ce9bf36d9091,14
CT1-T1-H28_S2.2,Leray,ef5115505af3f8c3a7d14ec0eb8426f71b0b5487,14
CT1-T1-H28_S2.2,Leray,91eb127d64a5ae1a673471a3b14fbb9b62fa9eb8,13
CT1-T1-H28_S2.2,Leray,b1d888c6b6713a935dc62e9d108de4d23174fc07,12
CT1-T1-H28_S2.2,Leray,2c8a22025ef6e3e569393f1fa8b80530c9ddb0d5,12
CT1-T1-H28_S2.2,Leray,0cbb7c6e4f1db4370286487108593d7758b8bdda,12
CT1-T1-H28_S2.2,Leray,ed4079d8bae3a40e4b491d38b64ef1bff5ceaa76,11
CT1-T1-H28_S2.2,Leray,4a3e267850654631f5f9cc9fc30d545a018fd1b9,11
CT1-T1-H28_S2.2,Leray,af343faa76fbc2a5812697f33df6585388e8e504,10
CT1-T1-H28_S2.2,Leray,6f1c6344a7016686ead3d3a4f84bfe08f7e43a1c,10
CT1-T1-H28_S2.2,Leray,3297f050f33d99fd77a9ac56d8d3f09bc42b5ff2,9
CT1-T1-H28_S2.2,Leray,bed49ab6e4e957c7a56f4be0fe0dc0283a38e144,8
CT1-T1-H28_S2.2,Leray,86ef3f702dbf9caddb367cb63d369568761c6565,8
CT1-T1-H28_S2.2,Leray,60f442dd4952835942c18a444753cfc50767be00,8
CT1-T1-H28_S2.2,Leray,7c9777646b9d308f5ac782e24a5baebd2c769b28,8
CT1-T1-H28_S2.2,Leray,3c18cb8f118ca4f8c0c93450cf42878d24ec08f6,7
CT1-T1-H28_S2.2,Leray,eee35fb538ddd007af2340efec923707665b406e,7
CT1-T1-H28_S2.2,Leray,31433bd6176885d273f84dca2df2d36aae98091e,7
CT1-T1-H28_S2.2,Leray,618a76a478506940c3ac15547172612b8fc582bb,6
CT1-T1-H28_S2.2,Leray,47781f1ee1db40f0a212e9cf93cffb6cb23b3a39,6
CT1-T1-H28_S2.2,Leray,5491c0285d947578a1652e9ca348fbb3e97e6906,4
CT1-T1-H28_S2.2,Leray,90a78bd8ee80b9bdb7bf3978418c260eeac329a7,3
CT1-T1-H28_S2.2,Leray,e12ab5fa7096238f2de156035421df1686ba211d,3
CT1-T1-H28_S2.2,Leray,57e52a226de89d6efaa750e1ce46795286183cab,3
CT1-T1-H28_S2.2,Leray,7959a6bb828fb76188b2700d03a4e8ec3f4710d0,3
CT1-T1-H28_S2.2,Leray,399d94923fa3de4d3479bfecdc1edf6c539b8a3e,2
CT1-T1-H28_S2.2,Leray,92771fad06c5bb778b5fe0333e0cb7b5cf5e6585,2
CT1-T1-H28_S2.2,Leray,3666ebe1ad068b2bd1b19d0e8a6669161293edee,2
CT1-T1-H28_S2.2,Leray,afeef151dc0fc361636b471aab16d3ec80cf5d4a,2
CT1-T1-H28_S3.2,Leray,c240b5f38c73bcdef8ba7aea1f95273b2d40e3e5,17546
CT1-T1-H28_S3.2,Leray,0c5fa17f7ecf209f6fd088aa6fd53eb627bafcf0,57
CT1-T1-H28_S3.2,Leray,f736c21058cc8ce107275dac622fe3b316a557a2,35
CT1-T1-H28_S3.2,Leray,68714bd4d91f5d800bb81a5f47e9e6f02384257b,7
CT1-T1-H28_S3.2,Leray,add60dfdaa81b55c808fc154caf15ac941b0ca2a,37
CT1-T1-H28_S3.2,Leray,679b9dbfcdd081bf1bc737df539777ec027d7b35,2253
CT1-T1-H28_S3.2,Leray,b66bf92767420eb5115b7c8aed4dc41a7d17af6d,110
CT1-T1-H28_S3.2,Leray,6865099a80c0043771d0151aa8bda15a713d63e3,50
CT1-T1-H28_S3.2,Leray,ca6a338620c11bc8b0d3957d29068f6c39c68b5b,30
CT1-T1-H28_S3.2,Leray,4f1941d0bfc10715082b44cecf5b24c35382c975,290
CT1-T1-H28_S3.2,Leray,33839e927895fe65dd93c481f467024b5ba0e3bf,208
CT1-T1-H28_S3.2,Leray,d2cfac82409025bfd1e14fa75921b4c92412930c,4
CT1-T1-H28_S3.2,Leray,fe2c97a1043d00c6f439246c609f21f5739178f4,152
CT1-T1-H28_S3.2,Leray,bc5b87bc503ce611584cdae87c40996e53f6ed74,31
CT1-T1-H28_S3.2,Leray,c2b31e7f83dc3a59451f7db6714da0a0dd74a2c5,51
CT1-T1-H28_S3.2,Leray,3fdfd5cae5ad9abd680b01523b895198661a1c47,59
CT1-T1-H28_S3.2,Leray,4f2327009bca5c3fe9bcbada8ff3b335b8af6295,49
CT1-T1-H28_S3.2,Leray,0fb244af03c52021238649fda66757df9dc4e01b,859
CT1-T1-H28_S3.2,Leray,cd461f97fea3eb247657aaf6ea054a4ff990ac82,41
CT1-T1-H28_S3.2,Leray,b95338d3c9a7df5b78e7cc797e0df0c77a97ab62,6
CT1-T1-H28_S3.2,Leray,68de381449314da89f8660b3bb26cc52c0c4e2ba,24
CT1-T1-H28_S3.2,Leray,c7fc577c9f97603c5cb446e67c7c09ce3050a61f,361
CT1-T1-H28_S3.2,Leray,71c3bf45322b69313db922b1a285e15940170f0a,293
CT1-T1-H28_S3.2,Leray,2f70a354cd905fd309a50f5ce14c343d62301677,34
CT1-T1-H28_S3.2,Leray,1fcf5441d358d497a4b182b240116d2f0b8df03a,3
CT1-T1-H28_S3.2,Leray,a74eeebefa63696b84c329460c3922b8ded410a9,229
CT1-T1-H28_S3.2,Leray,d87346798bc596e049ed7a73a6a3577585531a64,105
CT1-T1-H28_S3.2,Leray,af871fea3d6bee4a98005345ec2cd76974f86c51,186
CT1-T1-H28_S3.2,Leray,6c38af928852fb67e5ff4a876379e374f5a33d25,46
CT1-T1-H28_S3.2,Leray,2041f6b207b2daddfa4826ea21b6469a08e84de4,184
CT1-T1-H28_S3.2,Leray,97632053d61f1fad7e5b97573daaf02cb196fe59,179
CT1-T1-H28_S3.2,Leray,4047a9b6d9c19a9652943c6792c437c6c6204360,142
CT1-T1-H28_S3.2,Leray,8fd3e861fc6d88fa1a12b398a2ac39b4ca8dd442,75
CT1-T1-H28_S3.2,Leray,b54f54efa1521499c08730d488740a337df4b531,50
CT1-T1-H28_S3.2,Leray,72bd6999fe015a1eadf05d7631c332c4a71ace5c,35
CT1-T1-H28_S3.2,Leray,f40453b90e9aef99a029ca83726434c386cccf18,20
CT1-T1-H28_S3.2,Leray,cec56d18766d86c41b1ab1562f8f2fae96e59eb2,20
CT1-T1-H28_S3.2,Leray,6fb7914c9852c1abb1444f8ecfb3ee083a2ed602,15
CT1-T1-H28_S3.2,Leray,dade4df9edf7815f38c2a2fdf12b802079e94ad2,15
CT1-T1-H28_S3.2,Leray,dd05f6ca0253c97a9721ef0a9e9ac90286aeb4e2,9
CT1-T1-H28_S3.2,Leray,c72cec44d858acd3bad331587ff335f3fc06fa37,9
CT1-T1-H28_S3.2,Leray,cad55220dcf4d1117335707ce658d862cd797de7,8
CT1-T1-H28_S3.2,Leray,e2ed3c78aa0ccf7f1185a41a50f081a1077eb7d9,6
CT1-T1-H28_S3.2,Leray,6d00663d07468d118f05bd0cd5ec5c7d80a1621c,6
CT1-T1-H28_S3.2,Leray,333fd3d3b88faf1718a974b8e1fc30da1b02da10,4
CT1-T1-H28_S3.2,Leray,b60dcc251367a79a3356e3363809a8f68ebb6ba2,4
CT1-T1-H28_S3.2,Leray,248c3d8841ec5d3f7fef663348c830c67d885b6a,4
CT1-T1-H28_S3.2,Leray,59ea4ff1408f6e56a0172e9d7f09efba6ea1b848,2
CT1-T2-H29_S1.2,Leray,c240b5f38c73bcdef8ba7aea1f95273b2d40e3e5,8
CT1-T2-H29_S1.2,Leray,7df189e993f359afe2e5bcaebc5218a2a5b5b64e,2939
CT1-T2-H29_S1.2,Leray,f736c21058cc8ce107275dac622fe3b316a557a2,3
CT1-T2-H29_S1.2,Leray,830bac823005e96d85f6881aa0bd2c2b14a6b0ad,1214
CT1-T2-H29_S1.2,Leray,68714bd4d91f5d800bb81a5f47e9e6f02384257b,2911
CT1-T2-H29_S1.2,Leray,b66bf92767420eb5115b7c8aed4dc41a7d17af6d,9
CT1-T2-H29_S1.2,Leray,605d6ce88281b4bbcff711ac8afe595d978194fa,955
CT1-T2-H29_S1.2,Leray,914275e6686877e25cfdb5df6c8a42744c44f9b0,411
CT1-T2-H29_S1.2,Leray,cabd0735911e0bc90c692074077ac5668c364bc5,1557
CT1-T2-H29_S1.2,Leray,cdffdeed24846ab0fa0610d9f5c119df862c22d2,26
CT1-T2-H29_S1.2,Leray,381610426e31b112903a2b0c51b0fbe9dbe1a6ba,11
CT1-T2-H29_S1.2,Leray,3eafdd7e0292677d65676b2e27b59fb00503f03a,7
CT1-T2-H29_S1.2,Leray,c7b90b28374bb6b5493814ed6ea9bbc95a76178c,653
CT1-T2-H29_S1.2,Leray,07328927fc0c18593bb6c76c71003e458b43b9c2,421
CT1-T2-H29_S1.2,Leray,7e7e3c444e485b1ef8a2ba9be584a5691c6ef8e9,9
CT1-T2-H29_S1.2,Leray,c954f7e93c3728218a8ecbd26075d61d60905dff,12
CT1-T2-H29_S1.2,Leray,d2cfac82409025bfd1e14fa75921b4c92412930c,4
CT1-T2-H29_S1.2,Leray,fe2c97a1043d00c6f439246c609f21f5739178f4,70
CT1-T2-H29_S1.2,Leray,c3fb89f8d0b6dbcec55b04cdfda7f019695eec6c,216
CT1-T2-H29_S1.2,Leray,8d4cc2e8c7f20ba7e2a4c6ee4457f0a6a9b98d45,49
CT1-T2-H29_S1.2,Leray,dbcdc0436dc94019e54850fc03f4a79efadac140,22
CT1-T2-H29_S1.2,Leray,dffb1771cd91f59b1e1d0a0b6070625c2eba574b,102
CT1-T2-H29_S1.2,Leray,bc5b87bc503ce611584cdae87c40996e53f6ed74,4
CT1-T2-H29_S1.2,Leray,0945340d50d9255d08bd4a504591c139b13af1d0,203
CT1-T2-H29_S1.2,Leray,c2b31e7f83dc3a59451f7db6714da0a0dd74a2c5,14
CT1-T2-H29_S1.2,Leray,e911fe4407e58bdc60d7009edeb5707c4c3ae62b,229
CT1-T2-H29_S1.2,Leray,fe39a04ddd0818305ba03822f1b04cb8a0b67473,81
CT1-T2-H29_S1.2,Leray,c25abcc3358f7552ed039ccacfb4b28467b2ca9b,23
CT1-T2-H29_S1.2,Leray,c7cb9c2029ddb53b74ae580eaac50b3f2cf27c4b,56
CT1-T2-H29_S1.2,Leray,6fffe9e2669eb2657808a9e19c52f6993cfd4032,73
CT1-T2-H29_S1.2,Leray,a1e1ac867f2717f8ee7191dcde461a5f6c026ece,17
CT1-T2-H29_S1.2,Leray,1567f7227a371cdfabfaa7df5f794415ecbe3cba,45
CT1-T2-H29_S1.2,Leray,2a40548690210bda47bfd4de3aa9c95fcd73c8c2,41
CT1-T2-H29_S1.2,Leray,57005a777156822813323fb1ad812d5fee0c64f4,44
CT1-T2-H29_S1.2,Leray,59dfe0d898eefb85366828dc00ee33e0ca9f4298,81
CT1-T2-H29_S1.2,Leray,7c600f1621711192b37a1618ef4c507585d847dc,54
CT1-T2-H29_S1.2,Leray,6b18a206f47395d272d7c4f4a91b5e3da70e82f9,8
CT1-T2-H29_S1.2,Leray,52b66ccbc76733bb29400f227295500d67fa0803,140
CT1-T2-H29_S1.2,Leray,2f70a354cd905fd309a50f5ce14c343d62301677,3
CT1-T2-H29_S1.2,Leray,d397f6aeba5625229c1e0c143454aa0b669b5f99,29
CT1-T2-H29_S1.2,Leray,c58938c10eefd69ed860033dae446702ff7da2d6,51
CT1-T2-H29_S1.2,Leray,45bd7533ce3843fd38aeca890bbc9e687e15d154,37
CT1-T2-H29_S1.2,Leray,5aea1e5f5f89a41ed6c1c27b6e9d90a5a497a3c4,28
CT1-T2-H29_S1.2,Leray,2735506ea0e9031972791815762c155feeb9394b,33
CT1-T2-H29_S1.2,Leray,4905e2a7faede7a220c070fe2443b67ae4307d85,24
CT1-T2-H29_S1.2,Leray,b7a3e645e301d69baa4a001ae0304d2120356a6c,10
CT1-T2-H29_S1.2,Leray,f8ea8faec83c1c92daba7db1529691b76a63cf92,6
CT1-T2-H29_S1.2,Leray,1c99f89f3ae48229ed94a3ec57ae4f8ab4c0459c,8
CT1-T2-H29_S1.2,Leray,9a768c0df6b87c589c269b3027c1477b84ef3469,21
CT1-T2-H29_S1.2,Leray,a4f88cf8c7ddced40052f97b879962e9af8bb1f5,2
CT1-T2-H29_S1.2,Leray,c4eefd4824c68b658b40134c11f4c2573ca98ba3,104
CT1-T2-H29_S1.2,Leray,f4fe6f3a2850beb2db0eed4e5f4b82ee5993166c,102
CT1-T2-H29_S1.2,Leray,69b58afec38337f5e8501cc341b74d975f0b46fd,17
CT1-T2-H29_S1.2,Leray,aa80b5711e94a14aa478a6f909142b3f7f91c490,2
CT1-T2-H29_S1.2,Leray,5c6b528fab67c6e6476e83e592a042c55a88cca9,54
CT1-T2-H29_S1.2,Leray,ae877822502c88e1d2d0c165d5f177648b0a77db,18
CT1-T2-H29_S1.2,Leray,b6bb63e6b82548022f3aab52c5128ff21ecaf9e9,51
CT1-T2-H29_S1.2,Leray,64d4081a336c3a7ce3893dfa75eb6483902ed3af,44
CT1-T2-H29_S1.2,Leray,26f34db7e7f95f1fd2e2b6589eb7304b27e342bc,9
CT1-T2-H29_S1.2,Leray,4e97a989ec84de6ce9d722e5b48f3f2581e18eac,6
CT1-T2-H29_S1.2,Leray,ce91922623492f3c323bf8dbcb1b86a7840181ea,25
CT1-T2-H29_S1.2,Leray,f9e8a77667acb66347f512d3e4c86d3b1cc6dc37,33
CT1-T2-H29_S1.2,Leray,5b3984bab4cdc3b48f120577994e6a7c3ee83df0,32
CT1-T2-H29_S1.2,Leray,e1915f8d623e9360aa5ce6d088b4ed9bb305b964,29
CT1-T2-H29_S1.2,Leray,c41035a8edd34d3016b2d5156e4ea66ce9d1ee69,27
CT1-T2-H29_S1.2,Leray,30d8938e6e2adec4ae39a6e6e297ec8fade3db9e,27
CT1-T2-H29_S1.2,Leray,d5cc24a878650735af51d4c336ebadb866668e24,5
CT1-T2-H29_S1.2,Leray,cc9c50ea7e93da6423d8b009d0c3e4d73f4cffc1,24
CT1-T2-H29_S1.2,Leray,4fec54a6453b3e0021c7194f50daedf2cca0256e,20
CT1-T2-H29_S1.2,Leray,6a17571ef03103f970b914355e7a51f24aa39700,20
CT1-T2-H29_S1.2,Leray,e86d14613f1fda35d03b58c84cb9322861584a7b,6
CT1-T2-H29_S1.2,Leray,1e73f26bc6ce3ab6bf281c5c0513502bbdb3c809,17
CT1-T2-H29_S1.2,Leray,4d4ce2bf6111d896ab63892cf6c1caed25c3963b,16
CT1-T2-H29_S1.2,Leray,955f262f95dfbec09b36add98525ad27880e9aba,16
CT1-T2-H29_S1.2,Leray,7257d5f81a20a6e94a2c6a8fd4aec7c731f720ce,9
CT1-T2-H29_S1.2,Leray,bb11007d7184a1af782871e5e7be301d42c3ea8c,8
CT1-T2-H29_S1.2,Leray,14445ada9491b695af3c8d8f760324d5c63437f5,10
CT1-T2-H29_S1.2,Leray,689fb82a1ef2371cd51b0015064948559b16b619,15
CT1-T2-H29_S1.2,Leray,841caf7f0ea83ef445a3e0bf78eb41e2d8cb6e94,15
CT1-T2-H29_S1.2,Leray,bd215e9a545800058c1d37bdb961dda33ef0a4f2,14
CT1-T2-H29_S1.2,Leray,4c7f50c6a0efac46330237782a0669b177c8ac0c,14
CT1-T2-H29_S1.2,Leray,a0093cfe7fecf53444ffdd22c075237d7f232092,14
CT1-T2-H29_S1.2,Leray,ae8bf3956bdfd36f586a4edc9e70a53543f66943,14
CT1-T2-H29_S1.2,Leray,5af31c146a4d97285be8f2077333cbb6e0627ef0,3
CT1-T2-H29_S1.2,Leray,64e79022cc2f3577a73a632a51d3b84065a2518e,12
CT1-T2-H29_S1.2,Leray,c131a86049899de7991bb1274d34627236b019af,12
CT1-T2-H29_S1.2,Leray,6f2d714dd5a1bab8a8c27eba2072ad85cb46b080,11
CT1-T2-H29_S1.2,Leray,151eae414e69639ae5279bfe81fd2d98b467beb4,9
CT1-T2-H29_S1.2,Leray,736f23a969cf4884e54dc2781fb956cdc487f760,8
CT1-T2-H29_S1.2,Leray,5161dd39bc289b163cbaac5a5c48d0dbae46036e,8
CT1-T2-H29_S1.2,Leray,0001f55f5bdebe2168c3d87f4684a4b3bbd1226b,8
CT1-T2-H29_S1.2,Leray,dd806a9fbe45d7c6fc7662cdf86e758a57006290,7
CT1-T2-H29_S1.2,Leray,08b5803083c16cfaa8724caa8f7f13287715290b,5
CT1-T2-H29_S1.2,Leray,7cce21f91623333addaae0ebbfc1e8a601c86207,5
CT1-T2-H29_S1.2,Leray,84aeff30e1b68be929aed5b3db47eacb92525384,5
CT1-T2-H29_S1.2,Leray,d7edcff383043b31c18bc13e5e8d8cb4b6475514,4
CT1-T2-H29_S1.2,Leray,12e55bd79c3607a0db758f71f1bfa377d2901f11,4
CT1-T2-H29_S1.2,Leray,62c690487fe2f5e57f5542718f40fcddede65943,4
CT1-T2-H29_S1.2,Leray,61534d514319dcbeae27806f654e2ff8446797f5,3
CT1-T2-H29_S1.2,Leray,7e36f339423a8888d674c2b5493bb58d49579c08,3
CT1-T2-H29_S1.2,Leray,4ac635f608ae7d51619ed736c87a3bba3e8fe7c4,3
CT1-T2-H29_S1.2,Leray,c17d9480833899c401572a1b89df8d0d678b3c5c,3
CT1-T2-H29_S2.2,Leray,c240b5f38c73bcdef8ba7aea1f95273b2d40e3e5,29
CT1-T2-H29_S2.2,Leray,7df189e993f359afe2e5bcaebc5218a2a5b5b64e,68
CT1-T2-H29_S2.2,Leray,914275e6686877e25cfdb5df6c8a42744c44f9b0,54
CT1-T2-H29_S2.2,Leray,6865099a80c0043771d0151aa8bda15a713d63e3,96
CT1-T2-H29_S2.2,Leray,a1bd8c3c579e5c0eae315dfe9ba06d3f4b917007,135
CT1-T2-H29_S2.2,Leray,cdffdeed24846ab0fa0610d9f5c119df862c22d2,52
CT1-T2-H29_S2.2,Leray,381610426e31b112903a2b0c51b0fbe9dbe1a6ba,123
CT1-T2-H29_S2.2,Leray,07400dec706e2853c78fd49fd403d3bd3df30ff8,659
CT1-T2-H29_S2.2,Leray,18bc8062d256c224000582443890cdb333deb155,133
CT1-T2-H29_S2.2,Leray,d2cfac82409025bfd1e14fa75921b4c92412930c,22
CT1-T2-H29_S2.2,Leray,837020b55b70e40635c33417f7572942ca7a7009,108
CT1-T2-H29_S2.2,Leray,2885839f4b72c349770741c1878014867992af4b,526
CT1-T2-H29_S2.2,Leray,8d4cc2e8c7f20ba7e2a4c6ee4457f0a6a9b98d45,183
CT1-T2-H29_S2.2,Leray,45218bbce4a242b369b1f75feae1df4199ce3184,1054
CT1-T2-H29_S2.2,Leray,bc5b87bc503ce611584cdae87c40996e53f6ed74,49
CT1-T2-H29_S2.2,Leray,0945340d50d9255d08bd4a504591c139b13af1d0,7
CT1-T2-H29_S2.2,Leray,2cc2cf417338b1637b18f3955dc7c2961d1ac608,438
CT1-T2-H29_S2.2,Leray,277b80fdb5e574c7b80b5a61bb9d14bd71fecb9b,9
CT1-T2-H29_S2.2,Leray,c2b31e7f83dc3a59451f7db6714da0a0dd74a2c5,266
CT1-T2-H29_S2.2,Leray,6e5f0aea0993ec6505218ecb0fb83093fbefe698,1196
CT1-T2-H29_S2.2,Leray,3fdfd5cae5ad9abd680b01523b895198661a1c47,231
CT1-T2-H29_S2.2,Leray,4f2327009bca5c3fe9bcbada8ff3b335b8af6295,178
CT1-T2-H29_S2.2,Leray,91d91e83d0843a6d603713460ca031a989e96f31,747
CT1-T2-H29_S2.2,Leray,cd461f97fea3eb247657aaf6ea054a4ff990ac82,146
CT1-T2-H29_S2.2,Leray,64c538d99b6d53efd0149cbb4896cfc5d55c3461,125
CT1-T2-H29_S2.2,Leray,e6e9e14c9d8f276c15c8309bb19a93bc298d4355,791
CT1-T2-H29_S2.2,Leray,c25abcc3358f7552ed039ccacfb4b28467b2ca9b,42
CT1-T2-H29_S2.2,Leray,3295752a0e23c38ca91766afff6878c18041e839,193
CT1-T2-H29_S2.2,Leray,ac8b6c6be7d4f19692ecfd53383f4a715f8490ae,507
CT1-T2-H29_S2.2,Leray,b95338d3c9a7df5b78e7cc797e0df0c77a97ab62,135
CT1-T2-H29_S2.2,Leray,a1e1ac867f2717f8ee7191dcde461a5f6c026ece,102
CT1-T2-H29_S2.2,Leray,68de381449314da89f8660b3bb26cc52c0c4e2ba,52
CT1-T2-H29_S2.2,Leray,e494da48da0a7a0b5382825b8ff0c022677e87db,507
CT1-T2-H29_S2.2,Leray,b6a0c1024912c0b187eb8e7b408eaaa44577716d,355
CT1-T2-H29_S2.2,Leray,aa54cff097059a9a673dcb42533cedbf3751ba55,429
CT1-T2-H29_S2.2,Leray,78be39f75868a12b46cde340728608e872846a84,562
CT1-T2-H29_S2.2,Leray,69a62fe8a6930ddf4877834feccbcbe37bc15fe6,56
CT1-T2-H29_S2.2,Leray,839a2058bdab34c3ee2d6ca431648061a348c2ac,493
CT1-T2-H29_S2.2,Leray,210c5cae1a8a68254d483d7af92e7e9b26043269,134
CT1-T2-H29_S2.2,Leray,8cee3e89dc3fbb515d9cd44be8145f9286c189f2,363
CT1-T2-H29_S2.2,Leray,dc3f29a32f63affaa991e70a290c7a0293829438,82
CT1-T2-H29_S2.2,Leray,d535f2b3d6c9c2db7534b66628185ca4cd640d01,414
CT1-T2-H29_S2.2,Leray,37fb916c771edbe28f8d2c2583226b7d65e74116,266
CT1-T2-H29_S2.2,Leray,29e2cbb74a0c27bf98c426eac95fba417478c5ef,14
CT1-T2-H29_S2.2,Leray,7c600f1621711192b37a1618ef4c507585d847dc,63
CT1-T2-H29_S2.2,Leray,2f70a354cd905fd309a50f5ce14c343d62301677,5
CT1-T2-H29_S2.2,Leray,d397f6aeba5625229c1e0c143454aa0b669b5f99,21
CT1-T2-H29_S2.2,Leray,2a88600f3ca32f38e1f071ebfc5400e2f4db3330,9
CT1-T2-H29_S2.2,Leray,db9174c3283fd89146bdbc67280ef09adc9ea520,321
CT1-T2-H29_S2.2,Leray,a84670c76f5c12ac10b05154640f60e6154751ac,105
CT1-T2-H29_S2.2,Leray,17e50c361d0ee3dca50193093804268e84b42a6b,114
CT1-T2-H29_S2.2,Leray,d7068805ebba013181befae640d399587510c069,266
CT1-T2-H29_S2.2,Leray,c2497ad8fe7ae3cf3b4051dc0a8660efc4f3bc06,94
CT1-T2-H29_S2.2,Leray,beec6a2486d822b445e5832c90b6dd2677278b23,289
CT1-T2-H29_S2.2,Leray,90e55f27b71a87af18e2ab9f75e6b1b232ee7d4e,171
CT1-T2-H29_S2.2,Leray,df5486459605d4e42752c91fd2002ad7d371345e,239
CT1-T2-H29_S2.2,Leray,379588626c0b4d3e505576b682b3aaceb52cccaa,158
CT1-T2-H29_S2.2,Leray,917ced099c60ba42ccf3355275d2cae37aa62f28,236
CT1-T2-H29_S2.2,Leray,4ceab712ceda1308278305c3dc5fbf316976af88,219
CT1-T2-H29_S2.2,Leray,4b8d944930dce2b03f0d6a358e28924ce6c743d8,121
CT1-T2-H29_S2.2,Leray,24d911ac00ab2667f8f04ba455dcd5ac7db3bb6e,133
CT1-T2-H29_S2.2,Leray,a97e91360643551ee03a274316630dcec71bfb5f,156
CT1-T2-H29_S2.2,Leray,a17946b504ef08862a183bba11717f5f508c6335,11
CT1-T2-H29_S2.2,Leray,6f27b816a1c3648b50fa0cd9fd59140a16aaf2de,111
CT1-T2-H29_S2.2,Leray,ba286d49142bb8cf4b5beac18ce899eda3312a6c,140
CT1-T2-H29_S2.2,Leray,21c6554bbc76899d5f9c5a28306b9ca2bb59e388,120
CT1-T2-H29_S2.2,Leray,02a07907732e29c1a97ed0eeda0a2d5a538f3a41,6
CT1-T2-H29_S2.2,Leray,466f18eba67251ae008a908fd12893b7a8e499b6,134
CT1-T2-H29_S2.2,Leray,c57ef5f1396f078d0d9e696553ec05675d2e30ce,97
CT1-T2-H29_S2.2,Leray,42166ee8d183f2937c6a018ded42314453856b82,122
CT1-T2-H29_S2.2,Leray,e655370996b221c8928d961e88713b4f9c33a750,111
CT1-T2-H29_S2.2,Leray,66f6c47c5979aac96f1df5faa6d01a8bff3086f2,102
CT1-T2-H29_S2.2,Leray,237d6d5b11b002eeabbbea27bc8acc194c73208c,24
CT1-T2-H29_S2.2,Leray,c32b27e4429ba11b01c2c9bb74188db17f602725,76
CT1-T2-H29_S2.2,Leray,49b90024154644c1902b93b249a99b6dd3f0be59,76
CT1-T2-H29_S2.2,Leray,38c51aa2f86cc14ce0f051e24b4841b9f19ecd3a,77
CT1-T2-H29_S2.2,Leray,99b4f157f0b3502882cc6db01db37c942e2abfc1,88
CT1-T2-H29_S2.2,Leray,9a6eac450f285a1f99a73d8acbaa1dd5d15a4c92,87
CT1-T2-H29_S2.2,Leray,60ffc3ef2a2235d4dbeabca0e6b88faabb0efa1f,79
