"","Hash","C1.T7.H9_S3","C1.T8.H10_S3","C2.T8.H18_S3","C2.T9.H19_S3","C3.T7.H26_S3","CT1.T1.H28_S3","CT1.T2.H29_S3","CT1.T3.H30_S3","CT1.T4.H31_S3","CT1.T5.H32_S3","CT1.T6.H33_S3","CT1.T7.H34_S3","CT1.T8.H35_S3","CT2.T1.H36_S3","CT2.T4.H39_S3","CT2.T8.H43_S3"
"219","3e2ac8688f7a199471934f3d8a14f41e545ec98d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220","3ea7b6a928bcc8605fdb9fa4ca86d0778af85005",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221","3eafdd7e0292677d65676b2e27b59fb00503f03a",0,0,0,2393,0,0,0,0,4347,0,0,0,55,0,0,0
"222","3ec93889319f43bc734528d0d5e824b1f1ac9cd8",325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223","3edb78e7b73fbbc2299c2bc49d0cf9c20143c32b",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"224","3ee6b510572d6e1b7383d68344ead7b479c01cb5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","3ef8071a48d2c92a83aa60cb7a106ec514f74371",0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0
"226","3fa61d50fd4949e0d04c0b48f09576ec54f63232",0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
"227","3fdfd5cae5ad9abd680b01523b895198661a1c47",139,0,55,0,0,59,139,0,0,232,0,0,18,0,0,0
"228","401f531168f3c839fe938fd0301053f58462afd0",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"229","40363c0ad68d2a4c24210270dc6c03bf909874d3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
"230","4047a9b6d9c19a9652943c6792c437c6c6204360",0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0
"231","4056b86a4909ebbcc014a59a7522d08ddce0ae43",0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0
"232","407876e1e7ed90d404047ea9b6877a3b608a7714",0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
"233","4078999d1893c901da93d943a448de56230f53fc",0,0,0,0,0,0,0,0,0,0,0,0,39,0,8,0
"234","40ec0b2066ec6326c7b1d54493d801dd5cd38714",0,0,0,3454,0,0,0,0,0,0,0,0,0,0,0,0
"235","40f7b4eaf53b5bd7e72d4267bc9f0894652f0d60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236","414ff494cc4099770c82fee3a59611cad59d3aa5",0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0
"237","41524d65ffc50db7ea53feff58c23e1fbb896e90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238","41752b23043266e14a410adcc992cf93ae1a42ae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"239","419cd6ad8c8ab9c34eee3531200958b403b0580d",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"240","41b4ea9b5400d76bcca60a934955e7a9e2478492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241","41c028ae8892d6d21f18d77630b9bd7964a46d9f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0
"242","41cfad935445a7bf6546d83c6b2287d553b1ae5b",0,0,324,35,0,0,0,0,0,0,0,0,0,0,0,0
"243","41e43e96d5324a96a0e32322c024a3294f926027",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"244","42056cc7d479eef6acd19709ba12c5b3f2d91b60",0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
"245","42f8b4e7ded2bb1dcac8874b123aae80f2d00160",0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
"246","430c6686f8e14f23b2cfc13713bb8b47662d3c0a",0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0
"247","431bb47b521c1d9cd800217f49a2560af9826cd7",0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0
"248","4355ecab84fa7b61958c23fb68678ff789268d97",0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0
"249","43a90ce7e1cbecf3ef22fc713fc4a7324b2631b2",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
"250","44135b890a8069b98fcc51976d4e908392127d49",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"251","443e13ee0257602d4f9866ad700c2e1cceccc137",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"252","44b0729401866873e1468e7aa6c174950822f4fc",0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253","44c317ef2a821b3e8a0e1e8b6ca01785baebb38b",0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0
"254","45218bbce4a242b369b1f75feae1df4199ce3184",0,0,0,0,586,0,0,0,0,0,0,0,0,0,0,0
"255","4542bee4db4c3075a68a0a82768eab3497580077",0,0,0,3662,0,0,0,0,0,0,0,0,0,0,0,0
"256","468c71de602b2fc05fc5c22acda4c6cb38b7b468",0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0
"257","46d3642db85164686d202b2944be1c3d4c246794",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"258","46e4693edd50a2ba446c73f12937508d1c08f796",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"259","46f27f2f56e61a28864cdb558572ac9e8bdbb3c8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260","46f5f5c61abdf547750755de731d7cfa543609a5",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"261","4721bf1978b23adb984c2575c762f43b5a5f7381",0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0
"262","473124027d61e179661eb79201b8c4009088ffda",0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"263","4734ec9cae962b4d07989659a436f8c78218b6b5",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","4766ef3e4eb71cb2c033b5bc04d9221a581279c1",118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265","477af90a53bb0e8101f6e586b3db841f691179a8",0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
"266","47fee77eb15aeb9efa7931aa8ff1bf58daa8e10c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267","48a577958546b1159f598608f81a6caa78c78941",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"268","4956c27b442b6765e54667373f4ff3352ca0cc1c",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,275
"269","499488cac0be3a2185ce9f654a389130100bac2f",0,0,402,264,0,0,0,0,0,26,0,0,0,0,28,0
"270","49acecd02ccd5770ea0f75f351550aa447901a5c",0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0
"271","49c750da4f3d4fc2463870ee58fcab7fe8d0e1ac",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"272","49f0f47945dc262ce92b1b45246eb7f7e00584c3",0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0
"273","49f8beca58d8ec722e7c932a350985fabf390389",0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
"274","4b558dd57dc1a8ff4678c832e00b98571b591228",0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
"275","4b58afc6bcc204e0f2486fb5763888eb5d72500c",0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
"276","4cb56a59c1891b12a69fac265e7c9d64fae52861",0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
"277","4cf762d4135c5ef5e0b895c35728b80bcb68890e",0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0
"278","4ec8d9d384e15fa5a353b5d1cd769ee07c655c54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","4f1941d0bfc10715082b44cecf5b24c35382c975",0,0,0,0,0,508,0,0,3463,0,0,0,0,0,0,0
"280","4f2327009bca5c3fe9bcbada8ff3b335b8af6295",29,29,4,0,0,49,75,0,0,0,0,0,0,0,0,0
"281","4fa67c9310e6840610bae14c471bf22d5f9148bb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282","504b3bdf7d04096c70078460cfc23aa95b21b2ce",0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
"283","50ae18a387ee0c27a601b2de29233b88891665e2",81,0,0,1479,0,1080,0,0,0,0,0,7969,0,400,23842,12421
"284","50b66244a48294b127e9ecb0cd7b6b7b33070f07",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"285","50e9cc0583378ac82f82b13804b4663741083d86",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"286","5153fd153d032ca08987dc412a9c67b6794b21bf",0,0,3164,2095,0,28,0,0,0,0,0,0,0,20,451,132
"287","51cd5c10be599c712eeb5a437962c8e7ed24a4b3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288","520ad0b08a6d13669e4ef757ee514f40b8f9e90f",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"289","5236824679c6007bdb95d19454113039c442762a",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"290","52b66ccbc76733bb29400f227295500d67fa0803",0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
"291","52d9903dac12385d45281caaea18c1a54bd71c54",0,0,0,0,0,0,0,0,0,0,25998,0,0,0,0,0
"292","536e3b2da4dd010ac7f64be2dcc915b4adfa0da2",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
"293","53a2d78a68aafb3b11e35a1cd19447a1533b279f",306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294","54da34a4170992a78c57852c41b21964961cfafc",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
"295","550b190da518822a482872e3f3cae86f2cddda1f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"296","5548f5906a4522e2196d674ad3826fb4fc8430b8",292,0,0,0,0,26,0,0,0,0,0,0,0,61,0,0
"297","55e1d1482467a1d4dbc4eafc83db79bab040fea2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298","562a6c89616b1cf51f15caa15b0e5a565dfe0427",160,0,44,0,0,164,0,0,0,0,0,0,0,10,158,52
"299","564d4138d9d4136025fd1cc4ff79dbea5e9fc159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425
"300","5669f152a6689a5ce77d23a11e48af62c022c1ca",0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
"301","5698b051b0abd1a616512c7b8873571c7db31e12",0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0
"302","56db9b8934558866af0f1f1eaf48a1122b20eb51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303","5700acf5932fc78326019db74be5b0cda8cd6a7c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304","57032ed98d1880faa541a6164b1166c24a0b0150",0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
"305","5746f43063ff1ae03ed18e54fec36f56f3bba3ef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306","5790380be5e34050a717e6fa1b3baf78f517f614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0
"307","579246ea6d913744ff16f5ea2844142f36105452",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"308","58643d5398ac9ed12b016d632f82f0424c0523eb",0,0,0,0,0,0,0,0,66,207,0,0,0,0,0,0
"309","589c55d82c3c93ff23ebed253881f7ae7d45f09e",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"310","58aec46ab4910cf08bbfda67e8aa7321828ce906",62,0,0,0,0,93,0,0,0,0,0,0,0,0,238,103
"311","58b9aa197013c349f1015fa0c8c4a172b36df193",0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0
"312","58d6aa327e42a4da94de197763735f79a1486feb",0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"313","59301a3deeeb46854bb72901fea21a6f8430a4d7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","597fc2e1caef99679d147f60c9236b1e3561b7dc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","59d9750ebbf09b2ae845b5a83620bd43b1125bd9",0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0
"316","59ea4ff1408f6e56a0172e9d7f09efba6ea1b848",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"317","5a1f7a188740c442f01115808f3167a0b1f1b1cf",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"318","5a5b0e270b0683dc34e23f7b50a7611365052f5d",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"319","5a833e0a478a012b2b934b19b76eb311d63cf891",0,0,0,0,0,0,0,0,0,0,0,500,147,91,2655,1102
"320","5abed67974734697cf324d9120f1d00b714dde5e",0,0,0,3,0,0,0,0,19,24,0,0,0,0,0,0
"321","5adb83462a6665a3afeaeec2808f1d1a5a668032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322","5af0baa1d17864f658bb3ddc9c133aa1c25a7803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","5af4686284996deb802652d298ae83778e40256f",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","5bed824b32b484e7e3b783c154b19bd28e749adb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325","5c28fb044703f8d7dc9a17c20a178f0e34feb322",244,0,0,0,0,320,0,0,0,0,0,0,0,1166,0,0
"326","5c3fb454038b5356e652571686c6e99119da3804",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"327","5c8ad94781a3e58614f1bada8d5faa13dd04610d",0,0,0,4,0,0,0,0,0,0,0,0,0,50,0,0
"328","5cd0a7826db21096eca109fea33950f4229dbb91",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"329","5d1032fc3b2fd9dd69fe3a0d7dabc0e204bcd8db",0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
"330","5d1727df5c164231d54def98584bde411e2efb04",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"331","5d6bc2fd7b3d5ebf166fc97cab0b98c3e4cb2574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0
"332","5d7d2e90d3d77306661a9c2732e169bc572bea49",0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0
"333","5d9ee140b17e218e06fffae434d6dad14ebb91db",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"334","5de8320dd52839006fa55b8e9e94758699aab65f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335","5e18bef04b7438c70265cfdbaf5eb653bb4b0298",0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"336","5e5dc956442a511e1445f53946aa98d1d5d16d44",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"337","5e94b8bf82d6125f62c5e0b5104f7d9333cd2301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338","5eb4964f39d7646d3f23200215f56a18b69ea8c6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339","5edc6c7b956f95d7856817804db1569a3f8733ee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340","5f9e0ff3adaec16fe072cab01fd451447e293c24",0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0
"341","5fa2af605adaf6538dd78a46fbb3e1f7325f79eb",0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0
"342","5fe0fce17ffc4aa67b71058c127a634e339d7fb9",0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0
"343","603ebf7cdba8898f47ab5a75292258d4e57ac25f",0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
"344","6047bd0ab1009e1a63ca5f303ce7a113f4066fea",0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
"345","60fde24061b5dfc3d4ad0fad7ee30000c0af3a00",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"346","61033d66eb8e91c4728a8f8104e86ca9ca4f49c0",0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0
"347","61109be8e4eaa31dc08c9d41eb1983daf6f7e306",0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0
"348","611cf592af6f5af477847f27617455375e548295",0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"349","614ef1696b244618df89ab0b54be0c70d7b00e11",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
"350","61a3e924a52e417c287cc89460e8247b3414aa3f",0,0,0,0,0,4542,0,0,0,0,0,0,0,0,0,0
"351","61ae4f3f50853aa75d8c323233872d3f53943be4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0
"352","6206693b8580d16f8817597db5eb720da006d4a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0
"353","6221cb7c952277821817c196be19fc0b5bc9cc94",0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0
"354","625707553b70864cca54ad03fc3a16472dc922ac",0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0
"355","628da32d7d0084faceecf85cfaaddd76b291a763",43,1081,0,0,0,0,3,0,0,0,0,0,0,248,0,0
"356","62a667953c32df304a85f5c93c577fe0b8e7c2f2",0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0
"357","62f222063e502c9831e408bbfde4c17365dcf671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358","6301a656e81f53115398523b2deb00a182de59b8",0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"359","63d22c858b424ff6e02bd233d482d9ecd3997cf4",0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
"360","63ee796ed6f38a56f859fe3aa309aad32117438e",0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0
"361","641b7707a5bb812c533f935ddba0c30c9397b077",0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0
"362","648def16920ca6523c1f6118243c04b9bdf35146",0,0,0,1532,0,0,0,0,0,0,0,0,0,0,0,0
"363","64b8e595a9148d7c39e7ba0e81520c4799d8064b",0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0
"364","658f668d1012df4d988b488f336ea149b0614be9",0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0
"365","65c2c817aaef063ace8962b6d5563bce6811a072",112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","65cce1aeec3a8d71a77ae7033fb80f5c17825d96",0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0
"367","662145a699a310c81faed3b997bc281deaac64c3",0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0
"368","665ffd1f802a2b8bdf00651abf691453b2ed9c11",0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
"369","666d1102ce6bc93ded04956f839f88f21d65261c",0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
"370","66a1c8244e99f62a1c8480049501161dbddd5c78",171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","66ad6b2a1f44ed526859c089642d38692ed8eba9",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"372","66c8403c2c6f541decfbfe1d90351d37f2532f82",0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0
"373","6719cb4eb8e5354c1a45ffde7b33672581382a84",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"374","673eb67edde62b7e8f162c349550a5998bac320f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","67699186f2500d9fed3b98c89a41824904dec096",0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0
"376","676e81da715ad88b92ee0c406fe1ec8fab78fb39",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"377","67922d66e0194a7dada1063607dbbec91fcca0ed",0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
"378","679b9dbfcdd081bf1bc737df539777ec027d7b35",0,0,0,0,0,2964,7166,5931,1705,1483,0,0,0,0,0,0
"379","67bd7ef7d9f4ac917d287a5406b77a17ad9a897e",0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
"380","6803edec46dfc389458bb03191baa971de34a44c",0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
"381","68042875e3812ac0b72b844ab1e192f5f65cb7ce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
"382","681372c71de921567e27fd20b4339cd9edc19dc5",0,0,0,5855,0,0,0,0,0,0,0,0,0,0,0,0
"383","681542fc222eb61086afac319f734ef1c5c31849",0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0
"384","6851fffd33d1ae3593718581aaddf1675b35a9e7",0,0,0,0,0,1182,0,0,0,0,0,0,0,0,0,0
"385","6865099a80c0043771d0151aa8bda15a713d63e3",69,0,0,0,0,147,0,0,0,117,37,1253,162,393,254,294
"386","686fd8b59c6f87b27fe6a21b366a0e4b838135e1",0,0,0,0,0,186,0,0,0,0,414,0,0,0,0,0
"387","68714bd4d91f5d800bb81a5f47e9e6f02384257b",0,0,0,0,77,7,0,0,5,4,0,0,0,0,0,0
"388","68de381449314da89f8660b3bb26cc52c0c4e2ba",0,0,0,0,0,24,197,37,71,290,0,10,0,0,0,0
"389","68df9429cde7f934e640055cf1917c794d57c786",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"390","6914341bc7e1169375149718f8abcabc7490f8d4",0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0
"391","6950a504c858e51241cac98cb4b1b8cad81eff0e",555,0,93,0,0,185,0,0,0,156,0,0,0,89,0,0
"392","699998b228e39009dc3427070b6bafcf3fb8c664",0,0,0,32,0,0,0,0,0,197,0,0,32,0,0,0
"393","69a62fe8a6930ddf4877834feccbcbe37bc15fe6",0,0,0,0,0,0,0,0,0,14,0,0,0,75,0,0
"394","69ca600a64ce31f180032632bada45f5354bdcc6",0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0
"395","6a2c6f7903d4641d98bc3ccdbc3a0f0569a51b1d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344
"396","6a8a67214796d87cf598ed956caad72d8da537e0",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"397","6b07660f743f9e1c643619d1f389bcbfcf57ec7b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","6b30f2afe101e63ab170a797599c1f76c6c20607",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","6b518c427c01dcb2d856adda991fd08f6a6c3638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400","6b976e008f3c98aa86cb64aa686cbfcb409c8f0a",238,0,0,0,0,45,0,0,0,0,0,0,0,882,0,0
"401","6c040c44d0a26b1e276eba591a18ceb9ee59865f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402","6c38af928852fb67e5ff4a876379e374f5a33d25",0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0
"403","6c94faf83192d2e34c3c811f6d386741b08aac15",0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
"404","6d00663d07468d118f05bd0cd5ec5c7d80a1621c",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"405","6d0c70e49615649ba5545cf0f48a23fc27851bf2",0,0,0,0,95,0,19,0,0,0,0,0,0,0,0,0
"406","6d2990c268e5769f979d432b0dec2812308606b4",0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"407","6d41a9e4ac7c223ef10a38ba8638663d02190ecb",0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
"408","6d4fadad6ed332d69b01f5b6a9fb97752337e30f",0,0,0,99,0,0,0,0,0,0,0,62,0,0,281,56
"409","6d72493a02641dd406258dfee11314e68173d95c",0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0
"410","6d73948ba71bef2c78986a84eaea1a093e7badd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411","6d93bd45f49fa3b7ef399cec76a591da37dd18d7",0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0
"412","6db8cc221939cdc8c55a0191ffe9bdeca0679b0e",54,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0
"413","6e6b2ae850506cc0ea7baa4492214e7987501560",252,0,220,1543,0,1115,0,0,0,0,0,1671,0,985,8006,4116
"414","6e6d433cb0b801969d2d849dbca55d933e5195c3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","6ef3ab35e9450c1de140e40ec899d920c9e83618",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"416","6f01a43858c4adeff558f03693318ff97d09a3b6",0,0,0,0,0,0,0,0,0,0,0,24,0,146,0,435
"417","6f81709a71ed283c846356578061a50ac646e758",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"418","6f81c04c1987206e0cfb5d97c8a3bb426af9600e",83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","6f8dd5bf31d8620afccc155aa4cfdd75e15bb498",0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0
"420","6f93c18e5a5ef94bb08099b6f6505f5082ebe2cd",140,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0
"421","6fa4e04ff1d7c7a15a9c76a376661ef7671ba7dc",0,0,0,0,0,0,0,11575,0,0,0,0,0,0,0,0
"422","6fb7914c9852c1abb1444f8ecfb3ee083a2ed602",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"423","6ff80d892732caba7fd30efffb6999288cc9d3c0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424","7058329838365cb375806f2cef16b428e1910d10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425","71199cb627a773f1c5bcfa2ceb80984726d2b92b",0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
"426","711ed716c7a018f4769d6113423b13b7182a7b81",0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
"427","7129c619109fb49d48c81e5f8e0c0ada414b8af6",0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0
"428","7171b7d06f2220d0937ca447d56276f280db375e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429","718a1226c78f3c2a810fb9b72cd3dfa8926e22a3",0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0
"430","71c3bf45322b69313db922b1a285e15940170f0a",0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0
"431","7200a8f1f6af0f9dd1eabcbcf7ba74100cf7dff6",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"432","72bd6999fe015a1eadf05d7631c332c4a71ace5c",0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
"433","72d062446bb7ba8f9c7915f64384ee7d8b603d0c",0,0,0,0,701,0,0,0,0,0,0,0,0,31,0,0
"434","72df0fa00ea9a5f7f2478f9aed5e579b2aa57220",0,0,0,0,0,0,37,0,13,0,0,0,0,0,0,0
"435","732a60ebd2d4c78b2c61cb7173908b69c11e09c9",0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0
"436","73d50beaf721e9f4e71ba9ca9ff0349384456bf0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","743d9e0b834d4137a3fd9cc49b355be1e43ae910",0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0
"438","749dcf8eeefb3383c0fdf1a798bbd7a62d16aa44",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
"439","74b499078650335d6f86c14b17614f76b1854018",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"440","74f9bdd8535b4c6fc6cb14fdc86019d1de069cb0",919,0,55176,794,0,0,0,0,0,0,0,0,0,0,0,0
