"","Hash","C1.T7.H9_S1","C1.T8.H10_S1","C2.T8.H18_S1","C3.T6.H25_S1","C3.T7.H26_S1","CT1.T1.H28_S1","CT1.T2.H29_S1","CT1.T3.H30_S1","CT1.T4.H31_S1","CT1.T5.H32_S1","CT1.T6.H33_S1","CT1.T7.H34_S1","CT1.T8.H35_S1","CT2.T1.H36_S1","CT2.T4.H39_S1","CT2.T8.H43_S1"
"437","57032ed98d1880faa541a6164b1166c24a0b0150",25,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"438","5746f43063ff1ae03ed18e54fec36f56f3bba3ef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439","57749188198d82956e16c210fc5b30653a456f64",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"440","58aec46ab4910cf08bbfda67e8aa7321828ce906",54,0,0,0,0,0,0,0,0,17,0,0,60,0,0,0
"441","58c069d8806feef7a8989aca38c4beb2c6e444e3",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"442","58f25d4a4d41e5d5af4fc1d604cc4ff546b43aad",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"443","59301a3deeeb46854bb72901fea21a6f8430a4d7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444","597656c7e92b7ef6e1d399914527c73b03e527a5",0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0
"445","597fc2e1caef99679d147f60c9236b1e3561b7dc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","59dfe0d898eefb85366828dc00ee33e0ca9f4298",0,0,0,50,108,135,81,0,0,106,0,11,0,0,0,0
"447","5a308eef1a520210dcb1c9aa402ec2c91b4d4b43",0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
"448","5a5b0e270b0683dc34e23f7b50a7611365052f5d",0,0,0,6,0,0,0,0,0,0,0,0,0,15,0,0
"449","5a833e0a478a012b2b934b19b76eb311d63cf891",138,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
"450","5a8b926c19507c81df91668c28897b20dc3c4f30",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"451","5a932e7b6ba82b6e4066f853ec11c353120e873b",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"452","5adb83462a6665a3afeaeec2808f1d1a5a668032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","5aea1e5f5f89a41ed6c1c27b6e9d90a5a497a3c4",0,0,0,64,0,71,28,36,0,0,0,0,0,0,0,0
"454","5af0baa1d17864f658bb3ddc9c133aa1c25a7803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455","5af31c146a4d97285be8f2077333cbb6e0627ef0",0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0
"456","5b3984bab4cdc3b48f120577994e6a7c3ee83df0",0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
"457","5b408bcb18ddca8a0088c8cb0c94f8f01e3d565d",1699,462,222,0,0,0,0,0,0,0,0,0,0,0,0,261
"458","5bdbb39c24fb400162c20bf15ed51a729ba9aa13",0,0,0,0,21,0,67,0,0,0,0,0,0,0,0,0
"459","5be319511d82b779e9f0ae32d633c31ae3a75a09",0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
"460","5bed824b32b484e7e3b783c154b19bd28e749adb",152,0,0,0,0,0,0,0,0,105,0,31,0,0,0,0
"461","5c28a6bc502baaa36e8b3499c825700bf4f38a48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
"462","5c28fb044703f8d7dc9a17c20a178f0e34feb322",1448,354,2146,0,246,686,120,0,300,547,171,2016,1219,560,0,724
"463","5c2bcd6911d147bbf3dca9ae54627daba8f9b8be",0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
"464","5c6b528fab67c6e6476e83e592a042c55a88cca9",0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0
"465","5c80478159e0a3a3fe178fe01c0cc4718d36b303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"466","5c8ad94781a3e58614f1bada8d5faa13dd04610d",43,0,0,0,33,0,0,0,0,25,0,61,38,0,0,0
"467","5d52c48f94dfc39504157d187170f22b7e668ecf",309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468","5d5643f3d711172d844f006a0cc1f132a73796e5",0,0,0,0,0,69,81,0,0,0,0,0,0,0,0,0
"469","5d8acc51d6fd6dde84332a405a87dcdd62d71a41",0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0
"470","5d9ee140b17e218e06fffae434d6dad14ebb91db",850,123,907,109,402,120,149,109,361,875,374,158,82,248,0,119
"471","5dd96cfd6d4a738193a32aa97e26167b954c7a98",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"472","5de8320dd52839006fa55b8e9e94758699aab65f",0,0,0,200,99,0,0,0,70,0,0,0,0,0,0,0
"473","5e14eb69f3ded47e81cbde8662320eb91d4db274",47,0,0,0,36,86,72,0,0,27,0,0,0,0,0,31
"474","5e94b8bf82d6125f62c5e0b5104f7d9333cd2301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475","5ea3e5f9f5b217b39bc303871d907b6536ed24fa",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"476","5eb4964f39d7646d3f23200215f56a18b69ea8c6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477","5ed7348655aba7c226fe31a498af5b7d0b581532",0,0,0,0,0,98,0,0,0,53,0,0,0,0,0,0
"478","5edc6c7b956f95d7856817804db1569a3f8733ee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479","5f2f18cb3412b719299936987eeea997ef3253f0",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"480","5f3e3071e3b0c2ff02c5aaa392f3329050db3e87",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"481","5f7edbf7dd24ddeda3f30bfd789e50cce659cec6",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"482","5fe0fce17ffc4aa67b71058c127a634e339d7fb9",0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0
"483","6047bd0ab1009e1a63ca5f303ce7a113f4066fea",0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"484","605c83fc5b215b61a022a101d500aca3a2a872cc",0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"485","605d6ce88281b4bbcff711ac8afe595d978194fa",1596,561,337,1015,1900,209,2021,4788,0,695,170,382,38,12,0,363
"486","60aafe69f8728be27771b7c8e4aee7618918e6f2",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"487","60d6cd4a3bb5523a3594885dd543ac9a29dea643",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"488","60e9dbda0febd40600947d7a3390a9601733abef",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"489","60ec15ff0776c7ddbd79a3e22d46b178059f9d48",0,0,0,5,87,0,0,0,0,0,0,0,0,0,0,0
"490","61033d66eb8e91c4728a8f8104e86ca9ca4f49c0",0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0
"491","61109be8e4eaa31dc08c9d41eb1983daf6f7e306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0
"492","6128b6c881feab87b5671a7e31808e5753c42494",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"493","61459294fdf246210fdd92604b0e12a547ccc7fb",0,0,0,0,156,0,0,97,0,0,0,0,0,0,0,0
"494","61534d514319dcbeae27806f654e2ff8446797f5",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"495","61a3e924a52e417c287cc89460e8247b3414aa3f",0,0,0,0,0,0,0,0,1924,0,0,0,0,0,0,0
"496","61a9a6cb148f3f89636e7b6176fcf47d4d379955",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"497","62003f46f62285e572d490580910e2fed07ce267",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"498","6221cb7c952277821817c196be19fc0b5bc9cc94",0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0
"499","6224bea7fc47c8af6eebe8aa0f6ff2d358cec052",0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"500","62667c0b325d1bd60e20faa2a91d0a9e822076ca",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"501","62768461207ccea19b8c1ce662248d5c67e0b56b",0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0
"502","627afc0c5f54903e2d867333101b01162c72e321",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"503","628da32d7d0084faceecf85cfaaddd76b291a763",6,0,0,0,0,0,0,0,0,0,0,0,0,12,572,0
"504","62c690487fe2f5e57f5542718f40fcddede65943",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"505","62f222063e502c9831e408bbfde4c17365dcf671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506","637f29d10e6ed198d6b3044a850f9500a7afcf42",0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
"507","63880099e6d2ebd6f0a1123c93fbc04473bbd13f",0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0
"508","63a2a634db5f8e65ce45a2cf7ba3a0c7e287b3ab",0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0
"509","63b080197d4d32dfc0e53a5f768f610cf130bfd4",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"510","63d22c858b424ff6e02bd233d482d9ecd3997cf4",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"511","6483afbdc2498c1876e4c98a920e8ab63817c370",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"512","64aaa82f23b15e0240081b1f2c889b5d9ed024e2",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"513","64c538d99b6d53efd0149cbb4896cfc5d55c3461",0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0
"514","64d4081a336c3a7ce3893dfa75eb6483902ed3af",0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
"515","64e79022cc2f3577a73a632a51d3b84065a2518e",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"516","651fe61ffdad8f983e66a45bde65a131c0fef07f",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"517","6535b4db66c93599a81e75df97452735dbd270d8",0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
"518","656bc52234d001ba3c8c625a2a228bd3dae217e8",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519","6615932a8e8a16e7b29a4116d95492c4edf5a1bd",0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0
"520","6621539b064a26f2a99c19d932d25cf09f28734b",0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
"521","6647789a84c7db9d0c1d2f947175e285be91538b",0,0,0,1111,888,0,0,0,0,0,2034,0,0,0,0,0
"522","665ffd1f802a2b8bdf00651abf691453b2ed9c11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0
"523","666b02abb3f68f6bebdac93ad553b57748cc8277",0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0
"524","66ad6b2a1f44ed526859c089642d38692ed8eba9",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"525","66cde027ccf8b4c801113bb7733912c7dde8a536",0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0
"526","6719cb4eb8e5354c1a45ffde7b33672581382a84",209,0,62,0,0,0,0,0,0,70,0,89,0,67,0,6
"527","6726f2086380e6b6d1f49923dbf383994f4797e1",0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
"528","673eb67edde62b7e8f162c349550a5998bac320f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529","67454b928d9ba8c2cd25968c3aed4725645ffcf8",0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"530","67699186f2500d9fed3b98c89a41824904dec096",0,0,0,0,0,14,0,0,0,0,0,14,133,0,0,0
"531","6773b839a748a8a081ab34eb36bab6fda52bbaa6",0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0
"532","677773f760c2e46ccccdf7c0ecad94d51555daa3",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"533","678f064f6b7e0587914323688e98b8c100f81e58",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"534","67c185ef96b38181dff32d3882f110863380d288",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"535","67d000f98335b0eaf7c8d45becfca1c0f40ec002",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536","681542fc222eb61086afac319f734ef1c5c31849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"537","6851fffd33d1ae3593718581aaddf1675b35a9e7",0,0,0,0,0,0,0,0,749,0,0,0,0,0,0,0
"538","6865099a80c0043771d0151aa8bda15a713d63e3",44,0,0,0,0,119,0,0,0,0,0,62,55,0,74,0
"539","686fd8b59c6f87b27fe6a21b366a0e4b838135e1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540","68714bd4d91f5d800bb81a5f47e9e6f02384257b",0,0,0,678,3936,498,6467,10998,0,3571,213,0,0,0,0,0
"541","689fb82a1ef2371cd51b0015064948559b16b619",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"542","68d24c998850604104e87549d33749b77d306bcb",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"543","6927b1c27b689d1e48541c27c5c625a6da617854",0,0,0,10,35,0,0,35,0,0,8,0,0,0,0,0
"544","6950a504c858e51241cac98cb4b1b8cad81eff0e",186,59,149,111,410,217,303,164,243,356,0,39,221,49,0,73
"545","699998b228e39009dc3427070b6bafcf3fb8c664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
"546","69a62fe8a6930ddf4877834feccbcbe37bc15fe6",0,0,0,44,0,0,115,0,0,92,0,0,0,0,47,0
"547","69b58afec38337f5e8501cc341b74d975f0b46fd",0,0,0,0,0,61,17,0,0,10,0,0,0,0,0,0
"548","69dc38a674ca2c9213ed36e2ad9b0e1f5ea10af9",0,0,0,0,57,0,0,0,0,18,0,0,0,0,0,0
"549","6a17571ef03103f970b914355e7a51f24aa39700",0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"550","6a24f047564105ca25ac3f9ab048903b43f9b886",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"551","6b07660f743f9e1c643619d1f389bcbfcf57ec7b",0,0,0,0,215,0,0,194,0,959,0,175,0,0,0,0
"552","6b18a206f47395d272d7c4f4a91b5e3da70e82f9",245,30,37,0,13,21,8,10,0,6,11,0,9,33,0,12
"553","6b518c427c01dcb2d856adda991fd08f6a6c3638",0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
"554","6b61cc0e7bc9123cd229f1f4ad25bf0c64540afa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"555","6b6eb8dd418c8a0310d4683c9cb447c9301a6251",0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
"556","6b73c293e0ca76d62517ab4469d96414c649d053",0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
"557","6b976e008f3c98aa86cb64aa686cbfcb409c8f0a",1118,594,1587,292,1064,2434,1490,188,1108,2089,1929,1068,1313,290,0,1053
"558","6bcbad90f3cff8dfe2479f6360e2332a633deffb",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"559","6bef28336ce4a0da80bd3176423ae32cdc8b2b81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"560","6c040c44d0a26b1e276eba591a18ceb9ee59865f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"561","6c85e3ba2a554d6387e6e3a191a62fc740480756",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"562","6c947b17469da5cefdf131df470f1703de7e27fb",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
"563","6caec13b6fc7ad444226ad187a8e359dda9b5f9c",0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0
"564","6cbf780398d3b5f628e2963a59953a4e5c377529",76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565","6ce9b8a2e8807e65f3cb4ca0542836eef45b6c39",0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"566","6d4fadad6ed332d69b01f5b6a9fb97752337e30f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567","6d72493a02641dd406258dfee11314e68173d95c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0
"568","6d73948ba71bef2c78986a84eaea1a093e7badd1",0,0,39,0,92,0,0,0,22,119,0,0,12,9,0,0
"569","6d9a24d3e80732e276f96ba552ddbe28c70f82ff",0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
"570","6db8cc221939cdc8c55a0191ffe9bdeca0679b0e",0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0
"571","6dd39d32579beeb56d5b0f85d8d7be26da021ba5",546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572","6de23a3e0de72804a8113068fa23409d3cc52f3d",0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
"573","6e06d58cf2df6a652257ed6414783990a6209fe9",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"574","6e6b2ae850506cc0ea7baa4492214e7987501560",2521,185,1514,0,218,174,0,0,397,568,300,3161,2270,571,0,284
"575","6e6d433cb0b801969d2d849dbca55d933e5195c3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576","6e75dfe6c8493eea82dd2053e28b88bac733247a",0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
"577","6f01a43858c4adeff558f03693318ff97d09a3b6",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"578","6f2071c01574dc8eb3a01f1679a4b987e7bcaa61",0,0,0,41,151,0,0,0,0,0,0,0,0,0,0,0
"579","6f22faeac3237d138475fba8a20fb7184daa1c7e",0,0,0,0,156,0,0,0,0,0,14,0,0,0,0,0
"580","6f2d714dd5a1bab8a8c27eba2072ad85cb46b080",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"581","6f8c0379b9418856c161fb1b3d3bb296e0890012",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"582","6f93c18e5a5ef94bb08099b6f6505f5082ebe2cd",0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"583","6fb00f321a0cfaf98d1e4f0c25f5ef49719d95bf",0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
"584","6ff80d892732caba7fd30efffb6999288cc9d3c0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585","6ff943d68f509652b60960800a8d8437c443cd98",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"586","6fffe9e2669eb2657808a9e19c52f6993cfd4032",0,0,0,75,309,0,117,0,0,0,7,0,0,0,0,0
"587","7058329838365cb375806f2cef16b428e1910d10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588","7171b7d06f2220d0937ca447d56276f280db375e",0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
"589","7189937eb488b09e55297ba943f2db6488b6b0a5",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"590","722a32a9acea0a33bd7ad7b731b6688985704005",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591","722ae10a2ab287d7cf8d34f64705f9ff5099010d",0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"592","7252b190e72f6d31841318f28a937834bc45baac",0,0,0,106,156,0,0,122,0,34,0,0,0,0,0,0
"593","7257d5f81a20a6e94a2c6a8fd4aec7c731f720ce",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"594","72d01523c842cce4db60e6a20f84db7befac3990",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
"595","72d062446bb7ba8f9c7915f64384ee7d8b603d0c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0
"596","72df0fa00ea9a5f7f2478f9aed5e579b2aa57220",0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"597","7310dcc0eabb15f0cde907e72f2aafb52096d131",14,0,10,0,0,0,0,0,0,0,0,90,6,0,0,0
"598","736f23a969cf4884e54dc2781fb956cdc487f760",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"599","73877fc714ae4ab1e85b6af55996f14eaf8a8b1c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
"600","73d50beaf721e9f4e71ba9ca9ff0349384456bf0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601","73ddb8741c80250b5fce318e3603fc5637b92ec0",0,0,0,31,341,0,0,0,0,0,0,0,0,0,0,0
"602","7425f0ca071bf5f195dc3f154b7779fa541d1171",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"603","7426c1e30d879d8cbd25e66cdc8789ba2e1a9853",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"604","74467599c9774a1df58f38b0e0eadfa7b29375dc",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605","7465e1d69340cf4faf4433ac8db12b649385aa0b",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"606","749dcf8eeefb3383c0fdf1a798bbd7a62d16aa44",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"607","74b499078650335d6f86c14b17614f76b1854018",0,0,0,0,0,4,2,0,0,0,0,0,61,0,0,0
"608","74d8d88d668168164b37ecee5d5f966a32e5d39a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"609","74f9bdd8535b4c6fc6cb14fdc86019d1de069cb0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610","75062680087c80a78fa4afc79892d217e00cfc20",0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0
"611","75cb287217be4bd5f33e1d8bcd5b4fdb772870e0",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"612","75d23efcebef6cf45d0c89fc24e8b39c75f23f63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,0
"613","75f9cc1fd24f7b330a37d28a1d36ba861a5eb45f",0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0
"614","764992146cf2baea37f156dd6f3087ba52627285",0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0
"615","76607038b9d531baf1b72683cd3c82a345cec76a",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616","76b1c07dd0366fc1d0665634e3a2b917d1fdde78",0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
"617","76c9b1c61208a979a63480a825f4944229c97bda",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","77468718317edcb93ff1cab90433e3c0abc9dbbb",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"619","775625c1c1a35f59c24e28548feb684d6b6181c7",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"620","7761526519fda29c5c9ac6663b370054e80b7263",14,3,11,0,15,0,0,35,405,226,24,0,24,0,0,0
"621","783ba6c705cddfd0222e7b046d4850094201de2c",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"622","783d11cb0cbe1c1828f1c304fea806b9b631c384",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623","78525e758a0aece6ff54081a20317d76aec93485",0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0
"624","78527a2893c62cfa7192dd0d82720760dfe1e4be",0,0,0,0,0,0,0,0,0,120,0,98,0,0,0,0
"625","7858e672d538afedd3af80d1eb9bdf64f76c07b5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"626","78be39f75868a12b46cde340728608e872846a84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
"627","78d37392cdbdd178c19373fef957cb21f031c56e",3,0,0,0,13,3,0,0,0,0,5,4,0,0,0,0
"628","78f54f41acba54d14189a57d673d19a7e9c4b936",459,69,370,0,15,71,7,0,14,114,0,1063,243,188,0,131
"629","7920476ca630364bb0ea2b707316127349747b7d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630","7a4de56588328007326b5c0bd3c6cc58466a45c3",0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
"631","7a9977a29cee2861654720bd24abd62e4b8aee67",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"632","7b178011a0e827baf7476c2930d5a897a5b41b3a",2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"633","7b32b5bd6712b6febbd66c6bb0a1b40702a91222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,0
"634","7b5a11e517c1a3fb0356622b6f96e96b9c528ec0",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"635","7b7895baf65c918f4a26eef206b73ea798f70448",0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
"636","7be28334d055124be793b40bd1fe7e395426e9b1",0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0
"637","7bf663b8d1a5cb4178b70e102dafa80dc1babef1",0,0,0,58,143,0,19,0,0,0,0,0,0,0,0,0
"638","7c03ee54dad2000d5c2bbd44c024aa66a90cbba8",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"639","7c600f1621711192b37a1618ef4c507585d847dc",32,0,0,0,285,0,54,17,0,0,0,0,0,0,0,15
"640","7c754c662c8dff39e9ea284567b79a7fe0360c0f",0,0,0,0,0,0,9,0,0,87,0,0,0,0,0,0
"641","7cbdbc8607d0b11c36564a74f1fffe1071916eec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"642","7cc2f44767d7be8ac16c82a2bb802e83b73444d2",0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"643","7cce21f91623333addaae0ebbfc1e8a601c86207",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"644","7cda397987bc78d57675272a433c36b06dcb17bd",0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"645","7d30749dc626d812e4fe8fddce6bae2923e56070",0,0,0,0,0,0,0,0,524,0,256,0,0,0,0,0
"646","7d67b2a4f9f61f19c14e56c1336b047624c51c0c",0,0,0,53,133,0,0,53,0,0,0,0,0,0,0,0
"647","7d9394656d4780970e0d01c0ca2242183fbb2585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"648","7db3dccb73cfbbdc00412db76ec3b42d70585951",0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0
"649","7deca4e32a46f599a1ca8070d6bf2edd843022c1",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"650","7df189e993f359afe2e5bcaebc5218a2a5b5b64e",4326,1004,805,459,2361,1045,5860,15305,0,2634,1301,855,252,112,10,839
"651","7e11b6afa60adbda4a15bff302d6899156e7780c",0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0
"652","7e36f339423a8888d674c2b5493bb58d49579c08",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"653","7e67f8693f4923c5c084d749fc5b0e4274de9d62",1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"654","7e7c4318279ca72bac0feec9e7bc2954dd739b9c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"655","7e7e3c444e485b1ef8a2ba9be584a5691c6ef8e9",3017,211,382,0,0,37,11,10,0,22,21,92,80,220,5,141
"656","7ea530faa9dca3612f830069efdf745a8bf904bc",0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0
"657","7eb4979d9e5e4a52ba72678a0bb39359165e99f7",0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0
