Sample_name,Locus,Hash,nReads
C3-T7-H26_S1.1,Leray,0b5ed86dbb6b4c8a2be9a2d60e3c1ebfea0545fa,57
C3-T7-H26_S1.1,Leray,fc8c5b3847914524a3bdac93cbca05f2faa0b2c0,63
C3-T7-H26_S1.1,Leray,544d979fb4fe40b47e2a5d771581166cfb50d151,43
C3-T7-H26_S1.1,Leray,7ea530faa9dca3612f830069efdf745a8bf904bc,47
C3-T7-H26_S1.1,Leray,2c3949e97e03f4447ae678a03d271aa0a0805054,15
C3-T7-H26_S1.1,Leray,1a84e6f2aa276f5d18ad36aee37777543f9245cd,8
C3-T7-H26_S1.1,Leray,2f70a354cd905fd309a50f5ce14c343d62301677,13
C3-T7-H26_S1.1,Leray,60ec15ff0776c7ddbd79a3e22d46b178059f9d48,29
C3-T7-H26_S1.1,Leray,597656c7e92b7ef6e1d399914527c73b03e527a5,26
C3-T7-H26_S1.1,Leray,5ed7348655aba7c226fe31a498af5b7d0b581532,25
C3-T7-H26_S1.1,Leray,d2cfac82409025bfd1e14fa75921b4c92412930c,9
C3-T7-H26_S1.1,Leray,e22df8bdeb248b8c4e7151bf1ececa229c367ccc,17
C3-T7-H26_S1.1,Leray,9e31579f90ca64b342f7fdb31ac3e6ea1688c464,17
C3-T7-H26_S1.1,Leray,6f22faeac3237d138475fba8a20fb7184daa1c7e,16
C3-T7-H26_S1.1,Leray,6f2071c01574dc8eb3a01f1679a4b987e7bcaa61,15
C3-T7-H26_S1.1,Leray,18bc8062d256c224000582443890cdb333deb155,5
C3-T7-H26_S1.1,Leray,73ddb8741c80250b5fce318e3603fc5637b92ec0,12
C3-T7-H26_S1.1,Leray,f94fca69dfea8aafa080fcafd89cf71a9ed30ca6,7
C3-T7-H26_S1.1,Leray,fb51c9f7e4ada4bc2b72fb5426beb7081e156e0f,7
C3-T7-H26_S1.1,Leray,082bbd0f268bb53bc08e6b6538f388f555f93ed3,7
C3-T7-H26_S1.1,Leray,30831c9a8c2539997351cd1e1eb9abe305b770fb,2
C3-T7-H26_S1.1,Leray,6927b1c27b689d1e48541c27c5c625a6da617854,4
C3-T7-H26_S1.1,Leray,5115c7f2e5e04ac65b4b69b1b299fbc31a722f3b,2
C3-T7-H26_S1.1,Leray,a273066f685de84587169c9e7872aad6045ee18d,2
CT1-T1-H28_S1.1,Leray,0c5fa17f7ecf209f6fd088aa6fd53eb627bafcf0,32
CT1-T1-H28_S1.1,Leray,7df189e993f359afe2e5bcaebc5218a2a5b5b64e,161
CT1-T1-H28_S1.1,Leray,68714bd4d91f5d800bb81a5f47e9e6f02384257b,107
CT1-T1-H28_S1.1,Leray,605d6ce88281b4bbcff711ac8afe595d978194fa,61
CT1-T1-H28_S1.1,Leray,2a82828552f7ea7485386cf7416f12e08422a976,68
CT1-T1-H28_S1.1,Leray,914275e6686877e25cfdb5df6c8a42744c44f9b0,74
CT1-T1-H28_S1.1,Leray,cdffdeed24846ab0fa0610d9f5c119df862c22d2,14
CT1-T1-H28_S1.1,Leray,c7b90b28374bb6b5493814ed6ea9bbc95a76178c,31
CT1-T1-H28_S1.1,Leray,07328927fc0c18593bb6c76c71003e458b43b9c2,47
CT1-T1-H28_S1.1,Leray,c3fb89f8d0b6dbcec55b04cdfda7f019695eec6c,59
CT1-T1-H28_S1.1,Leray,dffb1771cd91f59b1e1d0a0b6070625c2eba574b,185
CT1-T1-H28_S1.1,Leray,0945340d50d9255d08bd4a504591c139b13af1d0,15
CT1-T1-H28_S1.1,Leray,84663ca2e60d79f0b8430edf88a65149d97ffaf2,34
CT1-T1-H28_S1.1,Leray,2a40548690210bda47bfd4de3aa9c95fcd73c8c2,25
CT1-T1-H28_S1.1,Leray,1567f7227a371cdfabfaa7df5f794415ecbe3cba,12
CT1-T1-H28_S1.1,Leray,63a2a634db5f8e65ce45a2cf7ba3a0c7e287b3ab,5
CT1-T1-H28_S1.1,Leray,0762b0f2d66df9217c85797bef6c93f6fb264c87,4
CT1-T1-H28_S2.1,Leray,0c5fa17f7ecf209f6fd088aa6fd53eb627bafcf0,99
CT1-T1-H28_S2.1,Leray,f736c21058cc8ce107275dac622fe3b316a557a2,32
CT1-T1-H28_S2.1,Leray,2a82828552f7ea7485386cf7416f12e08422a976,271
CT1-T1-H28_S2.1,Leray,c3db1f4fb87f52065f108aea13bad38e2d74d8fa,102
CT1-T1-H28_S2.1,Leray,b66bf92767420eb5115b7c8aed4dc41a7d17af6d,126
CT1-T1-H28_S2.1,Leray,914275e6686877e25cfdb5df6c8a42744c44f9b0,25
CT1-T1-H28_S2.1,Leray,b3360fd8035b2d769c49a3cdf25a52187188bf6e,192
CT1-T1-H28_S2.1,Leray,6865099a80c0043771d0151aa8bda15a713d63e3,145
CT1-T1-H28_S2.1,Leray,cdffdeed24846ab0fa0610d9f5c119df862c22d2,7
CT1-T1-H28_S2.1,Leray,fe2c97a1043d00c6f439246c609f21f5739178f4,43
CT1-T1-H28_S2.1,Leray,609864d9d4450e1244f00866ba30bf348a7b5c3f,340
CT1-T1-H28_S2.1,Leray,07400dec706e2853c78fd49fd403d3bd3df30ff8,23
CT1-T1-H28_S2.1,Leray,cd461f97fea3eb247657aaf6ea054a4ff990ac82,7
CT1-T1-H28_S2.1,Leray,8d4cc2e8c7f20ba7e2a4c6ee4457f0a6a9b98d45,7
CT1-T1-H28_S2.1,Leray,a155812b174fd2534a966f14f95982cbbe17cd8e,76
CT1-T1-H28_S2.1,Leray,acf75ffb18c5fccd11f08b4b994b63465b7e1166,6
CT1-T1-H28_S2.1,Leray,33d4a8f114a434c804866eb4a6f0246b79c28317,17
CT1-T1-H28_S2.1,Leray,5fe0d9b2016e54e38346cb324075fae532b872d5,16
CT1-T1-H28_S2.1,Leray,857b2dcb751d32e8bf5c543c7fcafd4d55f85575,11
CT1-T1-H28_S2.1,Leray,7b8231f3ca216eedc049fd64f3b8500b5982ae82,6
CT1-T1-H28_S2.1,Leray,93b0379a34ae059e09f29bdd6b69174ab10cf647,3
CT1-T1-H28_S3.1,Leray,c240b5f38c73bcdef8ba7aea1f95273b2d40e3e5,6398
CT1-T1-H28_S3.1,Leray,f736c21058cc8ce107275dac622fe3b316a557a2,15
CT1-T1-H28_S3.1,Leray,b66bf92767420eb5115b7c8aed4dc41a7d17af6d,58
CT1-T1-H28_S3.1,Leray,6865099a80c0043771d0151aa8bda15a713d63e3,47
CT1-T1-H28_S3.1,Leray,679b9dbfcdd081bf1bc737df539777ec027d7b35,1111
CT1-T1-H28_S3.1,Leray,4f1941d0bfc10715082b44cecf5b24c35382c975,216
CT1-T1-H28_S3.1,Leray,0fb244af03c52021238649fda66757df9dc4e01b,459
CT1-T1-H28_S3.1,Leray,fe2c97a1043d00c6f439246c609f21f5739178f4,139
CT1-T1-H28_S3.1,Leray,c7fc577c9f97603c5cb446e67c7c09ce3050a61f,315
CT1-T1-H28_S3.1,Leray,71c3bf45322b69313db922b1a285e15940170f0a,294
CT1-T1-H28_S3.1,Leray,33839e927895fe65dd93c481f467024b5ba0e3bf,200
CT1-T1-H28_S3.1,Leray,c954f7e93c3728218a8ecbd26075d61d60905dff,25
CT1-T1-H28_S3.1,Leray,bc5b87bc503ce611584cdae87c40996e53f6ed74,13
CT1-T1-H28_S3.1,Leray,0a19cb3e89d835f71f2511817816e72a13f12504,119
CT1-T1-H28_S3.1,Leray,cd461f97fea3eb247657aaf6ea054a4ff990ac82,45
CT1-T1-H28_S3.1,Leray,af871fea3d6bee4a98005345ec2cd76974f86c51,82
CT1-T1-H28_S3.1,Leray,4f2327009bca5c3fe9bcbada8ff3b335b8af6295,47
CT1-T1-H28_S3.1,Leray,b95338d3c9a7df5b78e7cc797e0df0c77a97ab62,18
CT1-T1-H28_S3.1,Leray,2041f6b207b2daddfa4826ea21b6469a08e84de4,62
CT1-T1-H28_S3.1,Leray,97632053d61f1fad7e5b97573daaf02cb196fe59,61
CT1-T1-H28_S3.1,Leray,6c38af928852fb67e5ff4a876379e374f5a33d25,54
CT1-T1-H28_S3.1,Leray,b54f54efa1521499c08730d488740a337df4b531,51
CT1-T1-H28_S3.1,Leray,d87346798bc596e049ed7a73a6a3577585531a64,48
CT1-T1-H28_S3.1,Leray,a74eeebefa63696b84c329460c3922b8ded410a9,42
CT1-T1-H28_S3.1,Leray,2f70a354cd905fd309a50f5ce14c343d62301677,28
CT1-T1-H28_S3.1,Leray,72bd6999fe015a1eadf05d7631c332c4a71ace5c,40
CT1-T1-H28_S3.1,Leray,c2b31e7f83dc3a59451f7db6714da0a0dd74a2c5,16
CT1-T1-H28_S3.1,Leray,3fdfd5cae5ad9abd680b01523b895198661a1c47,13
CT1-T1-H28_S3.1,Leray,8fd3e861fc6d88fa1a12b398a2ac39b4ca8dd442,23
CT1-T1-H28_S3.1,Leray,f40453b90e9aef99a029ca83726434c386cccf18,18
CT1-T1-H28_S3.1,Leray,dd05f6ca0253c97a9721ef0a9e9ac90286aeb4e2,10
CT1-T1-H28_S3.1,Leray,690ca69afbb4baf2cee0a52ca617accd4a42b135,8
CT1-T1-H28_S3.1,Leray,d0e647cf0ef4e1f39439f66ad54650d52f3781e7,2
CT1-T2-H29_S1.1,Leray,7df189e993f359afe2e5bcaebc5218a2a5b5b64e,935
CT1-T2-H29_S1.1,Leray,68714bd4d91f5d800bb81a5f47e9e6f02384257b,1398
CT1-T2-H29_S1.1,Leray,605d6ce88281b4bbcff711ac8afe595d978194fa,428
CT1-T2-H29_S1.1,Leray,914275e6686877e25cfdb5df6c8a42744c44f9b0,181
CT1-T2-H29_S1.1,Leray,c7b90b28374bb6b5493814ed6ea9bbc95a76178c,174
CT1-T2-H29_S1.1,Leray,07328927fc0c18593bb6c76c71003e458b43b9c2,216
CT1-T2-H29_S1.1,Leray,cabd0735911e0bc90c692074077ac5668c364bc5,514
CT1-T2-H29_S1.1,Leray,8979e4dee62edadcc1a8233ead27ae78d9a1ffd8,402
CT1-T2-H29_S1.1,Leray,830bac823005e96d85f6881aa0bd2c2b14a6b0ad,332
CT1-T2-H29_S1.1,Leray,fe2c97a1043d00c6f439246c609f21f5739178f4,8
CT1-T2-H29_S1.1,Leray,c3fb89f8d0b6dbcec55b04cdfda7f019695eec6c,57
CT1-T2-H29_S1.1,Leray,db16cde0a47b49665e5e95e7bc65603c57463ede,60
CT1-T2-H29_S1.1,Leray,07400dec706e2853c78fd49fd403d3bd3df30ff8,11
CT1-T2-H29_S1.1,Leray,c7cb9c2029ddb53b74ae580eaac50b3f2cf27c4b,40
CT1-T2-H29_S1.1,Leray,fe39a04ddd0818305ba03822f1b04cb8a0b67473,37
CT1-T2-H29_S1.1,Leray,0945340d50d9255d08bd4a504591c139b13af1d0,42
CT1-T2-H29_S1.1,Leray,020c9f56a9849cc60bbd5c971569204c6e7fa2ec,22
CT1-T2-H29_S1.1,Leray,aa19746b8fa272efeed1f440d639e4f1369ce04c,25
CT1-T2-H29_S1.1,Leray,1567f7227a371cdfabfaa7df5f794415ecbe3cba,11
CT1-T2-H29_S1.1,Leray,5c6b528fab67c6e6476e83e592a042c55a88cca9,8
CT1-T2-H29_S1.1,Leray,bd78a0a647e831aefe1c94572b730eed19e26f34,7
CT1-T2-H29_S1.1,Leray,6fffe9e2669eb2657808a9e19c52f6993cfd4032,5
CT1-T2-H29_S2.1,Leray,a1bd8c3c579e5c0eae315dfe9ba06d3f4b917007,86
CT1-T2-H29_S2.1,Leray,2885839f4b72c349770741c1878014867992af4b,140
CT1-T2-H29_S2.1,Leray,6e5f0aea0993ec6505218ecb0fb83093fbefe698,201
CT1-T2-H29_S2.1,Leray,978c7227186f7aefb7cdb6268b5011d8fe49f81e,195
CT1-T2-H29_S2.1,Leray,e6e9e14c9d8f276c15c8309bb19a93bc298d4355,179
CT1-T2-H29_S2.1,Leray,d2d62a69a34c36cf254118eca3c49ed47497be31,147
CT1-T2-H29_S2.1,Leray,07400dec706e2853c78fd49fd403d3bd3df30ff8,99
CT1-T2-H29_S2.1,Leray,91d91e83d0843a6d603713460ca031a989e96f31,113
CT1-T2-H29_S2.1,Leray,cd461f97fea3eb247657aaf6ea054a4ff990ac82,14
CT1-T2-H29_S2.1,Leray,9081d6535915d7b39198f4113990394a7854502b,48
CT1-T2-H29_S2.1,Leray,db9174c3283fd89146bdbc67280ef09adc9ea520,59
CT1-T2-H29_S2.1,Leray,e494da48da0a7a0b5382825b8ff0c022677e87db,57
CT1-T2-H29_S2.1,Leray,8ef8f7e6f455f7e7268f0f0e6d027bbb2b9047c8,39
CT1-T2-H29_S2.1,Leray,45218bbce4a242b369b1f75feae1df4199ce3184,42
CT1-T2-H29_S2.1,Leray,48e8e37e3c6cfbcc81c3fd620a39880cf6cdf6f5,41
CT1-T2-H29_S2.1,Leray,d7068805ebba013181befae640d399587510c069,37
CT1-T2-H29_S2.1,Leray,d535f2b3d6c9c2db7534b66628185ca4cd640d01,37
CT1-T2-H29_S2.1,Leray,b6a0c1024912c0b187eb8e7b408eaaa44577716d,34
CT1-T2-H29_S2.1,Leray,3f0e6c323c1c4fb33c5f920dbd0296203ee82bb9,34
CT1-T2-H29_S2.1,Leray,c9732b8d3efa76bc2187f596f9e2d367690a5d42,33
CT1-T2-H29_S2.1,Leray,d2cfac82409025bfd1e14fa75921b4c92412930c,2
CT1-T2-H29_S2.1,Leray,37fb916c771edbe28f8d2c2583226b7d65e74116,4
CT1-T2-H29_S2.1,Leray,dc3f29a32f63affaa991e70a290c7a0293829438,9
CT1-T2-H29_S2.1,Leray,0addddea2e31c52f3d628c2316a131f4ddde1cab,18
CT1-T2-H29_S2.1,Leray,68de381449314da89f8660b3bb26cc52c0c4e2ba,5
CT1-T2-H29_S2.1,Leray,24d911ac00ab2667f8f04ba455dcd5ac7db3bb6e,13
CT1-T2-H29_S2.1,Leray,deb96e171c888226cc15577e370c0cbf691e3dbf,9
CT1-T2-H29_S2.1,Leray,c32b27e4429ba11b01c2c9bb74188db17f602725,9
CT1-T2-H29_S2.1,Leray,f5c8e6a3dc74dd2e8b8b468f8938f55662dfc966,7
CT1-T3-H30_S1.1,Leray,7df189e993f359afe2e5bcaebc5218a2a5b5b64e,1659
CT1-T3-H30_S1.1,Leray,68714bd4d91f5d800bb81a5f47e9e6f02384257b,946
CT1-T3-H30_S1.1,Leray,605d6ce88281b4bbcff711ac8afe595d978194fa,663
CT1-T3-H30_S1.1,Leray,c7b90b28374bb6b5493814ed6ea9bbc95a76178c,161
CT1-T3-H30_S1.1,Leray,07328927fc0c18593bb6c76c71003e458b43b9c2,329
CT1-T3-H30_S1.1,Leray,cabd0735911e0bc90c692074077ac5668c364bc5,71
CT1-T3-H30_S1.1,Leray,8979e4dee62edadcc1a8233ead27ae78d9a1ffd8,207
CT1-T3-H30_S1.1,Leray,1a9368e90aea8e50df4cb2c9d540bcda3d0d5eed,726
CT1-T3-H30_S1.1,Leray,dbcdc0436dc94019e54850fc03f4a79efadac140,45
CT1-T3-H30_S1.1,Leray,dffb1771cd91f59b1e1d0a0b6070625c2eba574b,17
CT1-T3-H30_S1.1,Leray,c7cb9c2029ddb53b74ae580eaac50b3f2cf27c4b,74
CT1-T3-H30_S1.1,Leray,fe39a04ddd0818305ba03822f1b04cb8a0b67473,28
CT1-T3-H30_S1.1,Leray,dd6ebaaca7acc169d5efcaf915f94db559fbe8bc,55
CT1-T3-H30_S1.1,Leray,2c3949e97e03f4447ae678a03d271aa0a0805054,28
CT1-T3-H30_S1.1,Leray,aa19746b8fa272efeed1f440d639e4f1369ce04c,16
CT1-T3-H30_S1.1,Leray,8bb39d0598e901b32c8a4a9e04b1b34f96c979e9,5
CT1-T4-H31_S3.1,Leray,c240b5f38c73bcdef8ba7aea1f95273b2d40e3e5,197
CT1-T4-H31_S3.1,Leray,3eafdd7e0292677d65676b2e27b59fb00503f03a,346
CT1-T4-H31_S3.1,Leray,679b9dbfcdd081bf1bc737df539777ec027d7b35,185
CT1-T4-H31_S3.1,Leray,4f1941d0bfc10715082b44cecf5b24c35382c975,363
CT1-T4-H31_S3.1,Leray,b65b40c6bd4df86d8c6557b3172e5ee4945d6ee0,510
CT1-T4-H31_S3.1,Leray,2916bb33bc1c7985c04e76045666a4a43c03175f,308
CT1-T4-H31_S3.1,Leray,837020b55b70e40635c33417f7572942ca7a7009,165
CT1-T4-H31_S3.1,Leray,c954f7e93c3728218a8ecbd26075d61d60905dff,25
CT1-T4-H31_S3.1,Leray,277f415b8d7c5948a729ca5ce6f7df25074485e0,47
CT1-T4-H31_S3.1,Leray,e27a36821bf9627395327b6d1c421d0560cbe615,43
CT1-T4-H31_S3.1,Leray,430c6686f8e14f23b2cfc13713bb8b47662d3c0a,40
CT1-T4-H31_S3.1,Leray,9e7ee0c78870bd623ce6d31d7e452b287db9d33e,21
CT1-T4-H31_S3.1,Leray,dc3f29a32f63affaa991e70a290c7a0293829438,8
CT1-T4-H31_S3.1,Leray,1ed69552a3bb0d8b0177dfd7c8c2d1147d350cc9,11
CT1-T4-H31_S3.1,Leray,431bb47b521c1d9cd800217f49a2560af9826cd7,5
CT1-T4-H31_S3.1,Leray,c79af3628c09396b22df409d160812596285520e,3
CT1-T5-H32_S1.1,Leray,7df189e993f359afe2e5bcaebc5218a2a5b5b64e,235
CT1-T5-H32_S1.1,Leray,68714bd4d91f5d800bb81a5f47e9e6f02384257b,427
CT1-T5-H32_S1.1,Leray,605d6ce88281b4bbcff711ac8afe595d978194fa,113
CT1-T5-H32_S1.1,Leray,914275e6686877e25cfdb5df6c8a42744c44f9b0,7
CT1-T5-H32_S1.1,Leray,a15fa1e1831ffac3265b6f2979da3a880f156124,29
CT1-T5-H32_S1.1,Leray,8979e4dee62edadcc1a8233ead27ae78d9a1ffd8,101
CT1-T5-H32_S1.1,Leray,1a9368e90aea8e50df4cb2c9d540bcda3d0d5eed,11
CT1-T5-H32_S1.1,Leray,3fa61d50fd4949e0d04c0b48f09576ec54f63232,45
CT1-T5-H32_S1.1,Leray,fe2c97a1043d00c6f439246c609f21f5739178f4,11
CT1-T5-H32_S1.1,Leray,c3fb89f8d0b6dbcec55b04cdfda7f019695eec6c,77
CT1-T5-H32_S1.1,Leray,db16cde0a47b49665e5e95e7bc65603c57463ede,202
CT1-T5-H32_S1.1,Leray,0945340d50d9255d08bd4a504591c139b13af1d0,22
CT1-T5-H32_S1.1,Leray,9081d6535915d7b39198f4113990394a7854502b,17
CT1-T5-H32_S1.1,Leray,020c9f56a9849cc60bbd5c971569204c6e7fa2ec,25
CT1-T5-H32_S1.1,Leray,2a40548690210bda47bfd4de3aa9c95fcd73c8c2,5
CT1-T5-H32_S1.1,Leray,d13171fc021d46acd16a9fca31d2d1aa8e64c7d2,26
CT1-T5-H32_S1.1,Leray,5d8acc51d6fd6dde84332a405a87dcdd62d71a41,22
CT1-T5-H32_S1.1,Leray,885e0ef0b55e74b55b5c4b866a7c3f6bd069dbce,13
CT1-T5-H32_S1.1,Leray,f7757c61ed78f2c3160a41a33cff0774de2db9d3,5
CT1-T5-H32_S2.1,Leray,a1bd8c3c579e5c0eae315dfe9ba06d3f4b917007,481
CT1-T5-H32_S2.1,Leray,bf8f3bfe8fb8e23135280e64efe4cc3cc315b30c,779
CT1-T5-H32_S2.1,Leray,dc6fd56e3a5e624e5fb8c5352fc980230a43baa7,205
CT1-T5-H32_S2.1,Leray,2885839f4b72c349770741c1878014867992af4b,198
CT1-T5-H32_S2.1,Leray,1fb857205357fb77b9acef3e5e958356abc2cc4f,1184
CT1-T5-H32_S2.1,Leray,b1fb395dbe6b229152fbf62970f20f129ba0ac46,29
CT1-T5-H32_S2.1,Leray,f722d0eed517ca1485412235b83d44c18e6ccf98,412
CT1-T5-H32_S2.1,Leray,a15fa1e1831ffac3265b6f2979da3a880f156124,410
CT1-T5-H32_S2.1,Leray,1e8a8291966c172ef539251c5aad9dbd72bde6ed,230
CT1-T5-H32_S2.1,Leray,699998b228e39009dc3427070b6bafcf3fb8c664,168
CT1-T5-H32_S2.1,Leray,56a3396904dee6090b5a92130412e3c0549a8514,244
CT1-T5-H32_S2.1,Leray,3ae55dca90a0d562c35a82e1780ac82a6ee34634,162
CT1-T5-H32_S2.1,Leray,8a4c77cfe21f3e7e0981111c5fd7be9535d6bc18,63
CT1-T5-H32_S2.1,Leray,7858e672d538afedd3af80d1eb9bdf64f76c07b5,124
CT1-T5-H32_S2.1,Leray,d67a0ba57c92b661f8a424b1d6977b95e6c0f731,329
CT1-T5-H32_S2.1,Leray,8a7df70cc97fb8c569dac101c8c5e31247949a77,276
CT1-T5-H32_S2.1,Leray,9f2deb97467abc9e8db1bf961b30aed8ae0c27d5,138
CT1-T5-H32_S2.1,Leray,a0dda142fd6d0c7ff2a1a3d82b08e6bf644ab72f,58
CT1-T5-H32_S2.1,Leray,2c1614c4fe9d76bd93ef62c4116d9e116a85a9d4,212
CT1-T5-H32_S2.1,Leray,287a10cc8b6b53975e2b818326e4f322324db5d7,188
CT1-T5-H32_S2.1,Leray,2eb0f5e42e86b60badd1cd831d053339ceeaf8f8,100
CT1-T5-H32_S2.1,Leray,dcdcc36a2ce91bea11977cdc5f8261667c0d96a7,124
CT1-T5-H32_S2.1,Leray,3d73eb08d6e9d25905144b6341f08ad11f633762,98
CT1-T5-H32_S2.1,Leray,6234ddd87d06007aa56aa67a5a4a719eb9e0c4d6,40
CT1-T5-H32_S2.1,Leray,5c0c5d4675b2080339bfa6bf832006d3d056ea31,84
CT1-T5-H32_S2.1,Leray,5edd5173bbe6f0709bd754dc18df3a2a8d3f2a81,81
CT1-T5-H32_S2.1,Leray,f8c2d170ac525bf02caafa4e89d124c77cee163a,76
CT1-T5-H32_S2.1,Leray,11da25e1d114d8ea95abda81d29574e86e835f15,66
CT1-T5-H32_S2.1,Leray,a169f7a0525710e4e6073f6dd6167ad17664d437,64
CT1-T5-H32_S2.1,Leray,20580f986de6828462b3cd337300b6390ff1c52a,57
CT1-T5-H32_S2.1,Leray,08851e53d8f81d991f1431ba20247375d948c45b,56
CT1-T5-H32_S2.1,Leray,b07cf6268177d5c24b36a6f51799e1064fbfbf23,54
CT1-T5-H32_S2.1,Leray,0cc4230912435794baff2eae4454b7596ca6e208,47
CT1-T5-H32_S2.1,Leray,1a84e6f2aa276f5d18ad36aee37777543f9245cd,22
CT1-T5-H32_S2.1,Leray,7d97ea90193aa19e3e0882ca6a7b977c2d11a472,22
CT1-T5-H32_S2.1,Leray,b2936a41a697d63d6cca20de5918f681e9180527,29
CT1-T5-H32_S2.1,Leray,df0c6396d96d2f62b75e41f44ff4302f718095de,27
CT1-T5-H32_S2.1,Leray,5aaff82c28ed490a00f6285676b465aa9ad84580,22
CT1-T5-H32_S2.1,Leray,56ae1fd71f937fa20e0c3a146e03680a8fe19f08,17
CT1-T5-H32_S2.1,Leray,f7fea3290869e806342f7c3eee417094a2e9ae56,12
CT1-T5-H32_S2.1,Leray,af61c4937e739056a0c2b354f2550596cfa39aa0,2
CT1-T5-H32_S3.1,Leray,a1bd8c3c579e5c0eae315dfe9ba06d3f4b917007,221
CT1-T5-H32_S3.1,Leray,a15fa1e1831ffac3265b6f2979da3a880f156124,316
CT1-T5-H32_S3.1,Leray,fe2c97a1043d00c6f439246c609f21f5739178f4,26
CT1-T5-H32_S3.1,Leray,e64c17f4d9d53f3e7e634f635fd5e4a71e63138e,242
CT1-T5-H32_S3.1,Leray,c954f7e93c3728218a8ecbd26075d61d60905dff,57
CT1-T5-H32_S3.1,Leray,bc5b87bc503ce611584cdae87c40996e53f6ed74,8
CT1-T5-H32_S3.1,Leray,a2389437ecf6eb00e1f0c6cad63e34aff19fac16,102
CT1-T5-H32_S3.1,Leray,2028cb23a3b9e38e83ee01fb95f6b58a57b4cbae,59
CT1-T5-H32_S3.1,Leray,0b9add1f44edbc519928bd486242d6cc3d48e65f,52
CT1-T5-H32_S3.1,Leray,c2b31e7f83dc3a59451f7db6714da0a0dd74a2c5,12
CT1-T5-H32_S3.1,Leray,8a1ffab9bd4e19e07bbdf85e9d726bbb88b5b83c,27
CT1-T5-H32_S3.1,Leray,dcdd49e8cafe89681ae72d2d0990b2bd75b91414,26
CT1-T5-H32_S3.1,Leray,d12bd1b6cb691d94a63f208e220a99a5ff3f554a,6
CT1-T5-H32_S3.1,Leray,eb9b9940036cfc232dbefdb1e9a1da4b4c95fee2,3
CT1-T5-H32_S3.1,Leray,35d82bc02703098c2b9706094123c151984acaff,2
CT1-T6-H33_S1.1,Leray,7df189e993f359afe2e5bcaebc5218a2a5b5b64e,335
CT1-T6-H33_S1.1,Leray,68714bd4d91f5d800bb81a5f47e9e6f02384257b,77
CT1-T6-H33_S1.1,Leray,605d6ce88281b4bbcff711ac8afe595d978194fa,64
CT1-T6-H33_S1.1,Leray,2a82828552f7ea7485386cf7416f12e08422a976,46
CT1-T6-H33_S1.1,Leray,b66bf92767420eb5115b7c8aed4dc41a7d17af6d,17
CT1-T6-H33_S1.1,Leray,c7b90b28374bb6b5493814ed6ea9bbc95a76178c,81
CT1-T6-H33_S1.1,Leray,07328927fc0c18593bb6c76c71003e458b43b9c2,34
CT1-T6-H33_S1.1,Leray,cabd0735911e0bc90c692074077ac5668c364bc5,133
CT1-T6-H33_S1.1,Leray,4f1941d0bfc10715082b44cecf5b24c35382c975,3
CT1-T6-H33_S1.1,Leray,3fa61d50fd4949e0d04c0b48f09576ec54f63232,13
CT1-T6-H33_S1.1,Leray,c3fb89f8d0b6dbcec55b04cdfda7f019695eec6c,22
CT1-T6-H33_S1.1,Leray,dbcdc0436dc94019e54850fc03f4a79efadac140,34
CT1-T6-H33_S1.1,Leray,c954f7e93c3728218a8ecbd26075d61d60905dff,50
CT1-T6-H33_S1.1,Leray,bc5b87bc503ce611584cdae87c40996e53f6ed74,86
CT1-T6-H33_S1.1,Leray,3d4714ae360115c68e008c8b9ee80b21fec929e5,105
CT1-T6-H33_S1.1,Leray,e9cb7fb3c745331aaf0280a7b090f4d245bc18ad,8
CT1-T6-H33_S1.1,Leray,8d4cc2e8c7f20ba7e2a4c6ee4457f0a6a9b98d45,12
CT1-T6-H33_S1.1,Leray,45218bbce4a242b369b1f75feae1df4199ce3184,2
CT1-T6-H33_S1.1,Leray,e911fe4407e58bdc60d7009edeb5707c4c3ae62b,30
CT1-T6-H33_S1.1,Leray,d397f6aeba5625229c1e0c143454aa0b669b5f99,15
CT1-T6-H33_S1.1,Leray,0eff59f5455a58f0a93e72b8caffb081d38c1191,6
CT1-T6-H33_S1.1,Leray,8783e65a2bc76d90e29818e95ad5a66cb9629243,12
CT1-T6-H33_S1.1,Leray,c8802792a835f6165211cb61267a7af51e0fbafa,12
CT1-T6-H33_S1.1,Leray,c44f0f5c630e65315ec2d662d5e6c8f51d576602,9
CT1-T6-H33_S1.1,Leray,ed4ba606af838746256a08d62a178b65ea686ed6,9
CT1-T6-H33_S1.1,Leray,2974a404ab1a2005d90ce9e30d4b68b9f680e6ad,8
CT1-T6-H33_S1.1,Leray,bcfc90ff2010cb55893adafca17d6c3e18b59f51,7
CT1-T6-H33_S1.1,Leray,29128d0abcae5228e4775326fcb6eaf6526c70e0,5
CT1-T6-H33_S1.1,Leray,5be319511d82b779e9f0ae32d633c31ae3a75a09,5
CT1-T6-H33_S1.1,Leray,c25abcc3358f7552ed039ccacfb4b28467b2ca9b,3
CT1-T6-H33_S1.1,Leray,4f48e9e1c7b7cbbfeea98ffa9a4b2aea01dcf521,3
CT1-T6-H33_S1.1,Leray,1c99f89f3ae48229ed94a3ec57ae4f8ab4c0459c,2
CT1-T6-H33_S3.1,Leray,0c51f2f29827df7af1f0210d4764602e7050b193,9221
CT1-T6-H33_S3.1,Leray,52d9903dac12385d45281caaea18c1a54bd71c54,7901
CT1-T6-H33_S3.1,Leray,341af4578589426b51b35022c4f152beb47cedf5,4169
